name,genre_mean_weighted,number_of_movies
Nicky Guadagni,['Romance'],5.0
Jason Butler Harner,['Mystery'],10.0
Jason Olive,['Mystery'],1.0
Dylan Bruno,['Romance'],8.0
D.W. Moffett,['Romance'],9.0
Kaori Nazuka,['Mystery'],7.0
Rokuro Naya,['Mystery'],4.0
Lidya Jewett,['Mystery'],4.0
William Abadie,['Mystery'],4.0
Belissa Escobedo,['War'],2.0
Shameik Moore,['Crime'],5.0
Nadji Jeter,['Action'],4.0
Haley Webb,['Family'],6.0
Robert Gustafsson,['Family'],4.0
Judy Parfitt,['Family'],9.0
Robert Donavan,['Family'],7.0
Quincy Dunn-Baker,['Mystery'],4.0
Adriana Ugarte,['TV Movie'],5.0
Ken Lo,['Mystery'],28.0
Nathalie Richard,['Family'],11.0
Ashley Park,['Romance'],3.0
Noelle Sheldon,['Romance'],2.0
George Plimpton,['TV Movie'],12.0
Matt McGorry,['Crime'],3.0
Gore Vidal,['Romance'],12.0
Scottie Epstein,['Comedy'],3.0
Brett Butler,['Comedy'],4.0
Lily Cole,['War'],10.0
Isaac Hempstead-Wright,['Thriller'],5.0
Sergio Peris-Mencheta,['Romance'],10.0
Mena Massoud,['Romance'],3.0
Gina Hecht,['Mystery'],4.0
Kevin Crowley,['Mystery'],8.0
John Patrick Amedori,['Science Fiction'],7.0
Thomas Ian Griffith,['Romance'],8.0
Sung Dong-il,['Horror'],8.0
Rick Moranis,['Romance'],16.0
Doug Murray,['Family'],9.0
Bob Dylan,['Mystery'],8.0
Frankie Avalon,['Family'],8.0
Khamani Griffin,['Romance'],6.0
Brian Bonsall,['Family'],3.0
Robert Webb,['TV Movie'],2.0
David Bruce,['Romance'],6.0
Jonathan Torrens,[],1.0
Raymond Lee,['Family'],4.0
Andrew Prine,['Comedy'],15.0
Brigitte Kali Canales,['Romance'],1.0
John Innes,['War'],6.0
James Hiroyuki Liao,['Thriller'],5.0
Justina Machado,['Crime'],11.0
Tara Spencer-Nairn,['Action'],3.0
Javier Grajeda,['Mystery'],7.0
Wolé Parks,['Crime'],2.0
Suranne Jones,['Family'],1.0
Lindsey Ginter,['Mystery'],10.0
Chris Ufland,['Family'],5.0
Graham Verchere,['Science Fiction'],2.0
Edvin Endre,['War'],2.0
Yorgo Voyagis,[],5.0
Kyle Richards,['Thriller'],9.0
Wayne Pére,['History'],30.0
Micky Dolenz,['Mystery'],6.0
Elysia Rotaru,['Thriller'],7.0
Jason Schombing,[],7.0
Yoko Maki,['Science Fiction'],9.0
Nam Joo-hyuk,['Horror'],2.0
Abhishek Bachchan,['War'],29.0
Graham Beckel,['Romance'],24.0
Nikita Efremov,[],7.0
Beverly Todd,['Western'],3.0
Nilambur Ayisha,['Romance'],1.0
Nachi Nozawa,['Romance'],2.0
Faith Ford,['Thriller'],3.0
Lee Sun-kyun,[],8.0
​Christopher Lowell,['Music'],7.0
Robert John Burke,['Drama'],28.0
Gabriel Hogan,['Action'],1.0
Amanda Bearse,['Family'],6.0
Dorothy Lyman,['Thriller'],6.0
Bronson Pinchot,['Crime'],15.0
John Saxon,[],24.0
Cosima Henman,['Romance'],2.0
Travis Van Winkle,[],9.0
Jamie Denbo,['Romance'],10.0
Sebastian Stankiewicz,['Crime'],4.0
Christopher B. Duncan,['Family'],4.0
Wyatt Cenac,['Science Fiction'],3.0
Niko Nicotera,['Romance'],6.0
C.S. Lee,['Family'],3.0
Shane West,['Romance'],11.0
Tim Hopper,['Romance'],6.0
Nana Mori,['Mystery'],1.0
Tony Longo,['Comedy'],23.0
Peter Mooney,['Family'],2.0
James Buckley,['Romance'],5.0
Michael Ensign,['Romance'],21.0
Erin Fitzgerald,['TV Movie'],5.0
Daniel Tosh,['Mystery'],3.0
Abby Elliott,['Thriller'],4.0
Mitch Longley,['Family'],1.0
Mercedes McCambridge,['Horror'],8.0
Vladimir Kulich,['Romance'],9.0
Ian Ziering,['Romance'],8.0
Barry Watson,[],8.0
Ben Wright,['Romance'],18.0
Steven Culp,['Romance'],12.0
Darren Wang,['Romance'],5.0
Buck Taylor,['Romance'],11.0
Michael Bunin,['TV Movie'],2.0
Ikumi Hasegawa,['Family'],1.0
Lee Evans,['War'],7.0
Eric Edelstein,['Romance'],10.0
Billy Drago,['Science Fiction'],19.0
Inori Minase,['Music'],4.0
Summer Bishil,['Romance'],5.0
Ruth Bradley,['Action'],5.0
Huma Qureshi,['Romance'],12.0
Freddie Jones,['TV Movie'],15.0
Sebastian Bach,['Action'],2.0
Max Gail,['Mystery'],9.0
Dirk Benedict,['Science Fiction'],3.0
Billy Barratt,['Horror'],3.0
Dyan Cannon,[],10.0
Rhett Reese,['Music'],2.0
Lawrence Monoson,['Crime'],5.0
Lisa Kay,['Family'],4.0
Vincent M. Ward,['Family'],6.0
Leanne Adachi,['Mystery'],6.0
Harold Gould,['Comedy'],16.0
Ingrid Pitt,['Science Fiction'],8.0
Keith Powers,['War'],4.0
Eric Braeden,['Romance'],7.0
Brett Dier,['Crime'],3.0
Krista Bridges,['Family'],8.0
Mark Acheson,['Family'],12.0
Wesley Mann,['Music'],8.0
Tom Goodman-Hill,['Romance'],8.0
Daniela Ruah,['Family'],1.0
Amelia Campbell,['War'],8.0
Seo In-guk,['War'],2.0
Michael Teigen,['Mystery'],7.0
Christopher Thornton,['TV Movie'],2.0
Ernie Reyes Jr.,['Romance'],9.0
Christopher Biggins,['TV Movie'],4.0
Kanata Hongo,['Thriller'],6.0
Jacob Pitts,['Crime'],6.0
Colby Minifie,['Romance'],3.0
Melissa Sagemiller,['Comedy'],9.0
Jessalyn Gilsig,['Crime'],7.0
Billy Beck,['Family'],18.0
Luke Goss,['Science Fiction'],18.0
John Howard,['Crime'],15.0
Tinashe,['Mystery'],2.0
Thomas Robinson,['Romance'],2.0
Craig Parkinson,['Science Fiction'],7.0
Mišel Matičević,['Romance'],1.0
Phil Collins,['Family'],7.0
Matthew Morrison,['Family'],7.0
Tracy Nelson,['Romance'],3.0
Raylene Harewood,['Family'],1.0
Ariana Guerra,['TV Movie'],1.0
Fumika Baba,['Family'],3.0
Katie Lowes,['Comedy'],10.0
Timothy Omundson,['Romance'],6.0
Fernanda Urrejola,['Romance'],1.0
Dmitry Chepovetsky,['Action'],11.0
Sinead Matthews,['Family'],7.0
Carmen Argenziano,['Family'],25.0
Lisa Darr,['Mystery'],3.0
Mustafa Speaks,['Family'],2.0
David Earl,['Thriller'],1.0
Asia Ortega,['Thriller'],1.0
Gabriel Bateman,['Romance'],8.0
Marion Bailey,['Mystery'],5.0
Joe Lando,['Science Fiction'],3.0
Joanna Page,['Mystery'],6.0
Maria Bakalova,['War'],2.0
Elaine Tan,['Action'],6.0
Manu Payet,['TV Movie'],4.0
Alex Kapp,['Science Fiction'],2.0
Olly Alexander,['Mystery'],7.0
Claudia Schiffer,['Science Fiction'],7.0
Reynaldo Gallegos,['Mystery'],8.0
Jerry Seinfeld,['Family'],4.0
Geoffrey Owens,['Science Fiction'],2.0
Cassie Ventura,['Romance'],1.0
Keone Young,['Family'],21.0
Gregg Sulkin,['War'],3.0
John Ratzenberger,['Thriller'],44.0
Taylor Hawkins,['Mystery'],2.0
Aleksei Kravchenko,['Romance'],10.0
Barbara Flynn,['Drama'],3.0
Rajpal Yadav,['Family'],18.0
Frances Sternhagen,['Music'],13.0
Marc Herrmann,['Romance'],1.0
Arón Piper,['Music'],2.0
Jack Reynor,['Science Fiction'],14.0
Ofelia Medina,['TV Movie'],5.0
Jamie Neumann,['Crime'],2.0
Vyto Ruginis,['Romance'],16.0
Malte Gårdinger,['TV Movie'],2.0
Sharif Atkins,[],2.0
Loletta Lee,['Mystery'],5.0
Jean Effron,['War'],1.0
Aya Hirano,['Mystery'],5.0
Retta,['Family'],14.0
Andrea Bowen,['Science Fiction'],4.0
Matt Schulze,['Western'],13.0
Ted Kotcheff,['Romance'],3.0
Itziar Ituño,[],1.0
Ethan Suplee,['Comedy'],33.0
Jürgen Vogel,['Family'],12.0
Peter Hermann,['Mystery'],9.0
Lee Yeon-hee,['Crime'],2.0
Alicia Sanz,['War'],1.0
John Dossett,['Documentary'],5.0
Paul Petersen,['Science Fiction'],4.0
Doug Simpson,['Romance'],5.0
Dorkas Kiefer,['War'],2.0
Adam LeFevre,['Romance'],43.0
Floyd Levine,['Family'],12.0
Predrag Bjelac,[],8.0
Christian Sloan,['Drama'],6.0
Michael Des Barres,['Romance'],8.0
Varun Dhawan,['Comedy'],9.0
Lora Martinez-Cunningham,['Romance'],13.0
Lily Gao,['Thriller'],3.0
Leslie Caron,['Romance'],7.0
Amber Stonebraker,['Romance'],1.0
Ken Takakura,['Science Fiction'],5.0
Fred Grandy,['Crime'],2.0
Martin Roach,['Science Fiction'],25.0
Martha Higareda,['Romance'],12.0
Thomas Doherty,['Romance'],3.0
Luvia Petersen,['Romance'],3.0
Chad L. Coleman,['Family'],6.0
Michael Paré,['TV Movie'],44.0
Sterling K. Brown,['Family'],16.0
Rihanna,['Mystery'],7.0
Oksana Akinshina,['Crime'],14.0
Justin Hartley,['Romance'],8.0
Luke Mitchell,['Family'],1.0
Oliver Phelps,['War'],9.0
Jane Brucker,['Family'],3.0
Willie Aames,['Action'],4.0
Naresh Agastya,['Mystery'],2.0
Barclay Hope,['Romance'],10.0
Loren Dean,['Music'],15.0
Wilson Cruz,['Comedy'],5.0
Andrew Shim,['Romance'],4.0
Nicholas Pryor,['Romance'],20.0
Wayne Newton,['Crime'],7.0
Kobe Bryant,['Romance'],5.0
Blake Lee,['Romance'],1.0
Brian Palermo,['Crime'],8.0
Jed Brophy,['Science Fiction'],18.0
John Singleton,['Documentary'],6.0
Tom Stevens,['TV Movie'],3.0
Alicia Leigh Willis,['Crime'],3.0
Meredith Vieira,['Action'],5.0
Terry Stone,['Thriller'],8.0
Eddie Deezen,[],12.0
Billy Joel,['Mystery'],4.0
Swen Temmel,['Family'],12.0
Frank Darabont,['Crime'],2.0
William Zappa,['Family'],6.0
Brian McNamara,['Family'],6.0
John Waters,['Family'],23.0
Anthony Tyler Quinn,['Romance'],3.0
Laura Hayes,['Crime'],2.0
Louis Ferreira,['Crime'],10.0
Christina Pickles,['Mystery'],9.0
Maria Ricossa,['Family'],3.0
Larry King,['Romance'],34.0
Kelly Ripa,['Family'],6.0
Lauren Ash,['Romance'],4.0
Jill Talley,['Mystery'],12.0
Nicholas Cirillo,['Romance'],3.0
Keith Silverstein,['Comedy'],5.0
Yui Aragaki,['Family'],2.0
AnnaLynne McCord,['Family'],10.0
Gregg Henry,['Comedy'],23.0
Hannah Gross,['Family'],7.0
Liz Torres,['Romance'],7.0
Kelly Gould,['Crime'],2.0
J. Smith-Cameron,['Science Fiction'],12.0
Alexandra Holden,['Crime'],15.0
Michael Sirow,['Crime'],6.0
Alex Grey,['Music'],2.0
Jane McGregor,['Mystery'],1.0
Richard Matheson,['Crime'],2.0
Jennifer Copping,['Mystery'],4.0
David Field,['Mystery'],11.0
Bo Dietl,['Romance'],9.0
Ronn Moss,['Science Fiction'],3.0
Susan May Pratt,['Family'],7.0
Larry Lamb,[],5.0
Josefin Asplund,[],3.0
Miguel Bernardeau,['Crime'],1.0
Anya Monzikova,['Romance'],3.0
Ramiro Blas,['Science Fiction'],2.0
Merve Çağıran,['Mystery'],1.0
Callum Turner,[],10.0
René Ashton,['Music'],1.0
Shannon Kane,['War'],5.0
Terri Ivens,['Family'],3.0
Adrian Dunbar,['Thriller'],8.0
Kana Hanazawa,['Romance'],11.0
Dylan Smith,['TV Movie'],16.0
John Lafayette,['Action'],13.0
Kevin Durant,['TV Movie'],2.0
Ayahi Takagaki,['Crime'],2.0
Raicho Vasilev,['Music'],9.0
Marshall Bell,['Family'],44.0
Randy Flagler,['Family'],3.0
Emily Baldoni,['Romance'],6.0
Aleks Paunovic,['Comedy'],14.0
Oliver Muirhead,['Crime'],10.0
Ko Hyun-jung,['Romance'],2.0
Sam Trammell,['Crime'],13.0
Dayo Ade,['Romance'],2.0
Polly Holliday,['Family'],8.0
Elsa Lanchester,['Drama'],10.0
Deon Cole,['TV Movie'],5.0
Lyna Khoudri,['Romance'],6.0
Mindy Sterling,['Romance'],30.0
Tom McBeath,['Family'],12.0
Johnny Carson,['Family'],6.0
Rosa Blasi,['Romance'],3.0
Whitney Blake,['Crime'],2.0
Alexis Georgoulis,['Mystery'],4.0
Zhao Jinmai,['Mystery'],3.0
Tina Desai,['Romance'],3.0
Bronson Webb,['Family'],17.0
Zach McGowan,['Family'],2.0
Matt Stone,['Science Fiction'],8.0
Matthew Kimbrough,['Crime'],12.0
Peter DeLuise,['Comedy'],2.0
Patrick R. Walker,['Romance'],7.0
Sathyaraj,['Crime'],11.0
Eric Lopez,['Crime'],3.0
Claude Gensac,['Romance'],3.0
Wilson Bethel,['Science Fiction'],2.0
Nancy Cartwright,['Crime'],10.0
Gerald Webb,['Romance'],11.0
Steve Eastin,['Romance'],21.0
Raza Jaffrey,['Science Fiction'],5.0
Sage Stallone,['Family'],6.0
Holly Aird,['TV Movie'],5.0
Kim Hee-won,['Romance'],10.0
Brennan Brown,['Romance'],4.0
Barry Sloane,['Thriller'],1.0
Angus T. Jones,['Romance'],4.0
Anthony Ramos,[],11.0
Cynthia Preston,['Romance'],5.0
Ali Zafar,['Drama'],7.0
Toby Hemingway,['Family'],7.0
Joe Swanberg,[],11.0
Bonnie Somerville,['Science Fiction'],12.0
Ryan Guzman,['Horror'],5.0
Ne-Yo,['Romance'],4.0
Yuria Haga,['Science Fiction'],1.0
Anna Walton,['Romance'],4.0
Maurice Compte,['Romance'],12.0
Travis Scott,['Music'],1.0
Shin Yu-ju,['Romance'],1.0
Noah Centineo,['Romance'],3.0
Go Ara,['Romance'],2.0
Kirk Baltz,['Science Fiction'],10.0
Douglas Booth,['Romance'],10.0
Kenton Duty,['Science Fiction'],6.0
Julia Dietze,['Science Fiction'],5.0
Peter Andersson,['Mystery'],14.0
Michael Smiley,['Music'],19.0
Jesper Christensen,['Romance'],16.0
Morris Birdyellowhead,['Science Fiction'],1.0
Jack Dylan Grazer,['Mystery'],10.0
Ignacio Serricchio,['Family'],6.0
LeToya Luckett,['Mystery'],3.0
Marlene Favela,['Thriller'],2.0
Freida Pinto,['TV Movie'],9.0
Michelle Collins,['Family'],2.0
George Wendt,['Crime'],22.0
Briga Heelan,['Romance'],2.0
Mary Elizabeth Ellis,[],2.0
Brian Austin Green,['Romance'],4.0
Jessica Barth,['Mystery'],4.0
Gong Hyo-jin,['Romance'],3.0
Mira Furlan,[],2.0
Kathryn Bernardo,['Family'],6.0
Masaki Okada,['Science Fiction'],2.0
Bryce Johnson,['Mystery'],6.0
Kristen Cloke,['Comedy'],5.0
Fionnula Flanagan,['Romance'],21.0
Elisabeth Rosen,['Romance'],4.0
Werner Herzog,['Mystery'],18.0
Tusse Silberg,['Mystery'],6.0
Jasmine Trinca,['Romance'],10.0
Shanley Caswell,['Thriller'],3.0
Genndy Tartakovsky,['War'],1.0
Luca Zingaretti,['Romance'],7.0
Erik King,['Music'],10.0
Jessica Harmon,['Science Fiction'],3.0
Kathleen York,['Family'],4.0
Sarah Fisher,['Mystery'],3.0
Christina Moore,['Mystery'],4.0
Esther Scott,['Romance'],14.0
Cailey Fleming,['Science Fiction'],3.0
James Sie,['Romance'],7.0
Pat Healy,['Family'],26.0
Elton John,['Science Fiction'],14.0
Walter Koenig,['Science Fiction'],12.0
Miguel Ángel Silvestre,['Science Fiction'],2.0
Samantha Hanratty,['Family'],12.0
Matthew Barry,['Mystery'],8.0
Richard Hatch,['Family'],7.0
Judd Omen,['Romance'],6.0
Lukas Hassel,['Family'],2.0
Chris Riggi,['Family'],3.0
Julie Strain,['Science Fiction'],20.0
Caleb Landry Jones,['Science Fiction'],21.0
Kristen Gutoskie,['Crime'],1.0
Andrea Londo,['Romance'],2.0
Steve Agee,['Romance'],7.0
Chad Everett,[],4.0
Elle Graham,[],7.0
Lavanya,['Family'],1.0
Haviland Morris,['Mystery'],6.0
Bud Abbott,['Science Fiction'],11.0
Bob Clendenin,['Science Fiction'],11.0
Tsuyoshi Koyama,['Romance'],3.0
Thierry Lhermitte,['Family'],20.0
Zlatko Burić,['Science Fiction'],7.0
Sadie Alexandru,['Romance'],2.0
Riisa Naka,['Family'],3.0
Aml Ameen,['Science Fiction'],6.0
Geno Silva,['War'],9.0
Anita Barone,['Comedy'],3.0
Ha Yoon-kyung,['Science Fiction'],1.0
Iris Berben,['Mystery'],7.0
Mag Ruffman,['Science Fiction'],1.0
Megan Dodds,['Mystery'],4.0
Patch Darragh,['Mystery'],6.0
Ennis Esmer,['Crime'],6.0
Jodie Whittaker,[],4.0
Vica Kerekes,['Mystery'],3.0
Madonna,['War'],24.0
Jeffrey Byron,['Comedy'],5.0
Tuncel Kurtiz,['Family'],2.0
Vicky McClure,['War'],4.0
Bill Simmons,['Family'],1.0
Milena Vukotić,['Drama'],9.0
Matt Bush,['Thriller'],9.0
Stuart Greer,['Thriller'],12.0
Tom Bower,['Science Fiction'],26.0
Kazuya Nakai,['Music'],18.0
Dan Fogler,['Science Fiction'],21.0
Nick Gillard,['Thriller'],3.0
Mirai Shida,['Comedy'],4.0
Wu Ma,['Family'],15.0
Nolan Gerard Funk,['Family'],10.0
Hill Harper,['Science Fiction'],17.0
Steele Stebbins,['Romance'],2.0
Tsutomu Isobe,['Romance'],3.0
Jennifer McComb,['Romance'],3.0
Gary Beadle,['Romance'],5.0
Takayuki Yamada,['Science Fiction'],3.0
Leigh Lawson,['Thriller'],5.0
Peter Franzén,['Comedy'],17.0
Christian Clemenson,['Science Fiction'],18.0
Uriah Shelton,['Romance'],2.0
Tamio Ohki,['Romance'],3.0
Neil Gaiman,['Romance'],5.0
Joel David Moore,['Mystery'],22.0
Tilky Jones,['Family'],3.0
Drew Pinsky,['Family'],3.0
Sandra Milo,['Music'],4.0
Billy Wickman,['TV Movie'],4.0
Lucy Cohu,['TV Movie'],3.0
Becki Newton,['Comedy'],2.0
Amélie Hoeferle,['TV Movie'],2.0
Deborah Shelton,['Comedy'],5.0
John Harmon,['Romance'],7.0
Stephen Farrelly,['Family'],5.0
Michael Reid MacKay,['Science Fiction'],11.0
Naoko Mori,['Romance'],5.0
Gigi Lai,['Mystery'],3.0
Cody Longo,['Family'],5.0
Andrew Leung,['Science Fiction'],2.0
Robert Bathurst,['War'],8.0
Marc Vann,['Romance'],6.0
Sneha,['Romance'],10.0
Kane Hodder,['Mystery'],45.0
Rupert Vansittart,['Romance'],12.0
Walt Dohrn,['Romance'],11.0
Eddie Vedder,['Science Fiction'],5.0
Megumi Hayashibara,['Romance'],40.0
Anton Lesser,['Family'],17.0
Paul Fitzgerald,['Romance'],3.0
Joshua Alba,['Music'],2.0
Charlotte Ross,['War'],2.0
Daveed Diggs,['Romance'],7.0
Tony Campisi,['Mystery'],1.0
Matt Gerald,['War'],23.0
Colleen Flynn,['Science Fiction'],5.0
Joe Don Baker,['Mystery'],23.0
Seo Kang-joon,['TV Movie'],2.0
Michael Hyatt,['Family'],10.0
David Gallagher,['Science Fiction'],8.0
Geoffrey Cantor,['Comedy'],7.0
Julian Morris,['Thriller'],5.0
Edward Atterton,[],2.0
Yael Grobglas,['Mystery'],1.0
Aidan Turner,['Romance'],8.0
Bruce Gray,['Mystery'],12.0
Melanie Liburd,['Mystery'],1.0
Parisa Fitz-Henley,['TV Movie'],7.0
Jeff Branson,[],4.0
Clare Carey,['Mystery'],4.0
Howard Hesseman,['Action'],22.0
James Mackay,['TV Movie'],7.0
Polly Draper,['Family'],11.0
Dana Fox,['Mystery'],2.0
Matt Barr,['TV Movie'],5.0
Alyshia Ochse,['War'],8.0
Charlotte Sullivan,['Romance'],8.0
Marnette Patterson,['Romance'],8.0
Samm Levine,['Family'],14.0
Sam Corlett,['TV Movie'],1.0
Linden Banks,['Romance'],5.0
Eileen Pedde,['Science Fiction'],7.0
Natasha Melnick,['War'],3.0
Erik Audé,['War'],11.0
Tahj Mowry,['Mystery'],1.0
Lou Doillon,['TV Movie'],7.0
Jack White,['Mystery'],11.0
Joshua Bitton,['Comedy'],1.0
Chloe Bridges,['Mystery'],5.0
Aaron Carter,['War'],2.0
Lisa Lu,['Family'],11.0
Masiela Lusha,['Family'],6.0
Jamie Sives,['Crime'],10.0
Yıldız Kültür,['TV Movie'],2.0
Lucy Lee Flippin,['Family'],11.0
Shirley Knight,['Romance'],18.0
Suzu Hirose,['Family'],4.0
Mona Marshall,['Comedy'],25.0
Kotono Mitsuishi,['Romance'],17.0
Brad Davis,['Romance'],6.0
Bill Cusack,['Family'],5.0
Eva De Dominici,['Science Fiction'],3.0
David Burtka,['Family'],1.0
Spencer Neville,['Science Fiction'],2.0
LaRoyce Hawkins,['Thriller'],2.0
Enid Graham,['War'],4.0
Josh O'Connor,['Drama'],8.0
Olivia Pascal,['Science Fiction'],1.0
Elijah Canlas,['War'],1.0
Beverley Mitchell,['Romance'],6.0
Aliyah O'Brien,['Romance'],5.0
Keir Gilchrist,[],11.0
Ian Richardson,['Mystery'],12.0
Alexandra Barreto,['Romance'],3.0
Kevin Eldon,[],8.0
Ray Collins,['TV Movie'],12.0
John Mulaney,['Family'],4.0
Garrett M. Brown,['Family'],12.0
Chris Petrovski,['Family'],1.0
Marty Ingels,['Family'],5.0
Vince Colosimo,['Romance'],8.0
Keiji Fujiwara,['TV Movie'],10.0
Cliff DeYoung,['Thriller'],22.0
Elon Musk,[],9.0
Sonny Chiba,['Family'],10.0
Pat Hingle,['Romance'],24.0
Tisca Chopra,['TV Movie'],4.0
Mitsuaki Madono,['Romance'],6.0
Enrique Murciano,['Family'],9.0
John Stephenson,['Science Fiction'],8.0
Park Joo-bin,['Crime'],4.0
Nathalie Baye,['Action'],15.0
George Blagden,['Action'],5.0
Emily Ratajkowski,['Romance'],6.0
Heida Reed,['Romance'],2.0
Faith Hill,['Romance'],3.0
Tracy Spiridakos,['Fantasy'],1.0
Tiny Tim,['Mystery'],2.0
Mark Linn-Baker,['Romance'],7.0
Cerina Vincent,['Science Fiction'],13.0
Kevin O'Grady,['Comedy'],6.0
Frances O'Connor,['Comedy'],12.0
Bill Butler,[],3.0
Kriti Sanon,['Comedy'],5.0
Steven W. Bailey,['TV Movie'],1.0
Elisa Donovan,['Romance'],4.0
Katie Couric,['Romance'],10.0
Anthony Heald,['Romance'],17.0
Brett Tucker,['Family'],3.0
Greg Rogers,['Mystery'],4.0
John Laughlin,['Romance'],8.0
Sarah Thompson,['Romance'],3.0
Joanna Kulig,['TV Movie'],6.0
Conor O'Farrell,['Action'],3.0
Constance Marie,['Mystery'],4.0
Kristen Hager,['Romance'],5.0
Stephanie March,['Crime'],4.0
Jeff Anderson,['War'],9.0
Paris Jefferson,['Mystery'],2.0
Louis Ozawa,['Science Fiction'],6.0
Lynn Chen,['Family'],3.0
Sara Erikson,['Romance'],2.0
Eoin Macken,['Comedy'],7.0
Stephen Campbell Moore,['TV Movie'],14.0
Ross Noble,['Family'],3.0
Yuko Minaguchi,['Mystery'],6.0
Mykel Shannon Jenkins,['Crime'],12.0
Kwon Yul,['Romance'],5.0
Tom Wilkinson,['Family'],51.0
Joe Jonas,['Family'],5.0
Aaron Abrams,['Family'],11.0
Danny Huston,['Science Fiction'],43.0
Judy Kain,['War'],4.0
Matt Battaglia,['Romance'],6.0
T.J. Miller,['Family'],23.0
Kevin McNally,['Romance'],23.0
Park Bo-gum,['Science Fiction'],3.0
Tim DeKay,['Romance'],10.0
Andrea Duro,['Action'],1.0
Ryan Ochoa,['Mystery'],5.0
Elyssa Davalos,['History'],4.0
Rachael MacFarlane,['Romance'],1.0
Eli Jane,['Family'],11.0
Michael McGrady,['Family'],16.0
Gigi Leung Wing-Kei,[],2.0
Lou Llobell,['Family'],1.0
Lauren Bowles,['Comedy'],6.0
Julia Duffy,['Drama'],7.0
Rhys Coiro,['Science Fiction'],12.0
Peter Bryant,['Family'],11.0
Tim Bagley,['Family'],11.0
Kiara Glasco,['Romance'],1.0
Sorcha Cusack,['Romance'],4.0
Peter Davison,['Mystery'],5.0
Manaka Iwami,['Family'],1.0
Deborah Theaker,['Romance'],6.0
Nas,['TV Movie'],6.0
Nichole Hiltz,['Science Fiction'],8.0
Roberto Enríquez,['Mystery'],3.0
Sara Stewart,['Music'],7.0
Kim Joo-ryoung,['Music'],6.0
Piers Morgan,['Music'],4.0
Barry Sigismondi,['Comedy'],7.0
Olivia Rodrigo,['Crime'],1.0
Kentarō Shimazu,[],7.0
Ansel Elgort,['Comedy'],11.0
Page Leong,['War'],5.0
Cynthia Martells,['Mystery'],8.0
Ada Choi,['War'],4.0
Marina Black,['Music'],3.0
Clare Grant,['Romance'],9.0
Katharina Abt,['Thriller'],2.0
Jeff Chase,['Romance'],25.0
Dan Fogelman,['Romance'],1.0
Bobby Edner,['Crime'],3.0
Mia Cottet,[],4.0
Takashi Naito,['Science Fiction'],6.0
Linden Ashby,['Science Fiction'],14.0
Sam Scarber,['Family'],8.0
Greg Lawson,['Family'],2.0
Sean Chapman,['Drama'],8.0
Kirk Fox,['Science Fiction'],6.0
Stanley Townsend,['Romance'],14.0
Stavroula Logothettis,['Family'],3.0
Teala Dunn,[],3.0
Kim Hye-soo,['Crime'],3.0
Dominic Colón,['Romance'],9.0
Noam Jenkins,[],12.0
Victoria Thomas,['Mystery'],2.0
Danny Chan Kwok-kwan,['Family'],7.0
Go Ayano,['Comedy'],6.0
Belinda Montgomery,['Science Fiction'],3.0
Miguel Herrán,['Crime'],3.0
Roger Allers,['Music'],2.0
Greg Perrow,['Mystery'],2.0
Jane Goodall,['Crime'],8.0
Tom Hughes,['War'],13.0
Hideaki Ito,['TV Movie'],5.0
Mariel Hemingway,['Thriller'],17.0
Arthur Taxier,['Family'],5.0
Jakob Cedergren,['Documentary'],3.0
Tak Sakaguchi,['Science Fiction'],5.0
Ashraf Barhom,['Science Fiction'],9.0
Charles C. Stevenson Jr.,['Thriller'],8.0
Maddie Hasson,['Drama'],5.0
Jeffrey G. Hunt,['Comedy'],1.0
W.K. Stratton,['War'],1.0
JD Cullum,['Science Fiction'],9.0
Essence Atkins,['Science Fiction'],10.0
Susan Blackwell,['Mystery'],10.0
Jean-Pierre Cassel,[],18.0
Gibson Frazier,['Family'],4.0
Don Harvey,['Crime'],22.0
Angela Goethals,['Comedy'],7.0
Nicole Scherzinger,['Romance'],7.0
Matt Besser,['Mystery'],6.0
Huang Shengyi,['Comedy'],6.0
Kate Dickie,['Science Fiction'],9.0
Mari Natsuki,['Thriller'],3.0
Louis Tomlinson,['Romance'],3.0
Ray Iannicelli,['Family'],12.0
Rick Fitts,['Music'],2.0
Tiger Shroff,['Science Fiction'],4.0
Sharlto Copley,['Mystery'],11.0
Mary Murphy,['Family'],5.0
Leigh Whannell,['Music'],19.0
Efrat Dor,['Crime'],1.0
Adam Nagaitis,['War'],6.0
Sherry Miller,['Romance'],5.0
Sidse Babett Knudsen,['Family'],9.0
Fabrice Luchini,['Mystery'],15.0
Serkan Çayoğlu,['Romance'],1.0
Jake Epstein,['Mystery'],2.0
Louisa Krause,['Romance'],8.0
Amanda Foreman,['Comedy'],11.0
Jasmine Mathews,['Fantasy'],3.0
Clark Freeman,['Romance'],1.0
Leah Pipes,['Mystery'],4.0
Johnny Simmons,['Romance'],14.0
Anupam Kher,['Crime'],49.0
Noah Robbins,['Thriller'],4.0
Bray Poor,['Romance'],7.0
Andrew J. West,['Romance'],1.0
Don Shanks,['Thriller'],11.0
Tara Wilson,['Romance'],6.0
Bex Taylor-Klaus,['Romance'],2.0
Carol Ann Susi,['Romance'],6.0
Ronnie Clark,['Comedy'],5.0
Ted Rooney,['Science Fiction'],14.0
Timothy West,['Thriller'],14.0
Priyanka Bose,['Music'],3.0
Young Jeezy,['Romance'],1.0
