name,popularity,career_length,number_of_movies,interval,start_date_1,end_date_1,start_date_2,end_date_2,count_interval_1,count_interval_2,avg_budget_0,avg_budget_1,std_budget_0,std_budget_1,avg_revenue_0,avg_revenue_1,avg_imdb_rating_0,avg_imdb_rating_1,avg_order_0,avg_order_1,std_order_0,std_order_1,avg_popularity_0,avg_popularity_1,Popularity (%)
Emma Bunton,16.214,24,25,4380,1997,2008,2008,2021,14,11,2589553.5714285714,1003068.1818181818,6259617.2900318615,758248.2734664656,12251482.45238095,8119047.681818182,6.950000000000001,6.572727272727274,3.7142857142857144,12.727272727272728,2.312344865176949,17.980246277466478,7.676857142857143,7.619999999999999,54.37536422247088
Nas,14.561,25,27,4380,1997,2009,2009,2022,12,15,9192708.333333334,4291666.666666667,9357612.637821352,6379866.062247875,19873397.140625,4057419.35,6.683333333333334,6.8133333333333335,13.416666666666666,5.733333333333333,18.22296323019088,7.505257416563997,8.979916666666666,6.273266666666666,54.37021274975504
Drew Powell,23.566,24,18,4380,1999,2011,2011,2023,5,13,8075000.0,5913461.538461538,8752624.606368082,5855662.655339368,31540407.925,8012514.701923077,5.459999999999999,5.7846153846153845,10.4,5.6923076923076925,5.0039984012787215,4.392031514960061,14.402599999999998,8.420538461538461,54.35355731751479
Reece Shearsmith,16.747,28,38,5110,1995,2009,2009,2023,16,21,7938174.715909091,13216179.653679648,12202754.876310814,23736271.338515513,17834288.159446023,38925357.71401516,6.58125,6.980952380952381,12.5,6.476190476190476,13.152946437965904,7.663264551270982,13.881375,14.053857142857147,54.350341482107396
Jane McGregor,14.951,22,14,4015,1999,2010,2010,2021,10,4,1571428.5714285714,6678571.428571428,0.0,8845830.910083909,14645415.642857144,62243016.48214285,5.5600000000000005,6.475,4.1,11.5,2.7,4.716990566028302,4.719199999999999,5.9407499999999995,54.32537325874581
Shanti Roney,17.447,27,46,4745,1996,2009,2009,2023,20,26,220121.36458333337,528742.4519230769,86992.89171600346,1197843.7768173043,139507.80729166666,263383.34134615393,5.9399999999999995,6.407692307692309,5.5,4.576923076923077,3.840572873934304,4.143327136892959,8.99235,8.91526923076923,54.31003923958082
Rebecca Pidgeon,17.449,30,24,5475,1988,2003,2003,2018,9,15,14171899.784722222,20732043.583333332,7539335.308866518,26867587.400821596,17198631.805555556,40798220.93333333,6.888888888888889,6.046666666666668,3.5555555555555554,7.133333333333334,2.629368792488718,5.4389541478323045,13.198,13.221999999999998,54.30868447662648
George Clinton,19.456,33,32,5840,1988,2004,2004,2021,15,17,5427083.333333333,8014705.882352941,3194042.8491525003,20761978.618703343,7087010.733333333,4425540.794117647,7.086666666666668,7.035294117647059,9.6,5.235294117647059,11.603447763488228,6.786920047932215,10.75806666666667,12.541588235294116,54.29626283761915
Aaron Carter,14.659,21,9,3650,2002,2012,2012,2023,6,3,10111111.11111111,4666666.666666667,8222972.938701505,0.0,12496367.24074074,5767554.111111111,5.183333333333333,6.366666666666667,5.833333333333333,3.0,5.112620550059322,2.943920288775949,10.387333333333334,6.7796666666666665,54.266082106080354
Eddie Cibrian,19.568,24,16,4380,1998,2010,2010,2022,10,6,10015000.0,7270833.333333333,9151893.246755011,4351015.606218341,11702565.85,20872292.5,6.05,6.0,6.1,4.333333333333333,7.034912934784622,3.986086914367133,14.9041,13.122833333333334,54.265676821312326
Sofia Vassilieva,26.702,20,12,3650,2002,2012,2012,2022,7,5,8571428.57142857,10000000.0,8748177.652797064,10000000.0,21160537.77380952,12289111.45,5.671428571428571,6.1,3.2857142857142856,5.2,2.118913853455904,4.261455150532504,28.49028571428571,28.472,54.26294604213261
Hanna Hall,20.863,24,16,4380,1994,2006,2006,2018,6,10,13764583.333333334,4154062.5,18442353.93969017,4087773.5597487846,146643600.54166666,51260609.60625,6.883333333333334,5.1,3.1666666666666665,4.9,2.9107081994288304,3.6180105030251086,16.643,20.1623,54.2527359522125
Megalyn Echikunwoke,22.417,23,22,4015,1999,2010,2010,2022,4,18,7373958.333333334,13109259.25925926,5172697.568020804,20633641.07966381,16727071.005208334,30183021.960648153,5.85,5.7555555555555555,3.0,7.222222222222222,1.5811388300841898,9.095515107003472,16.34825,18.817833333333333,54.24861483159971
Traci Dinwiddie,21.966,22,17,4015,1998,2008,2008,2020,8,8,13381250.0,4128125.0,11655941.68493048,2182590.47278114,27355483.9375,11518098.5,5.975,5.55,14.125,2.5,10.611756452161911,1.4142135623730951,23.08775,15.77,54.22803040279761
Christopher Gorham,21.075,26,21,4745,1997,2010,2010,2023,4,17,5629687.5,2411029.411764706,4262498.568089935,2065528.6691204456,1671655.96875,724734.5441176471,5.875,6.547058823529411,2.25,4.529411764705882,3.344772040064913,4.258108487259731,21.66675,14.234529411764708,54.22260983372162
Fran Lebowitz,18.395,33,20,5840,1990,2006,2006,2023,5,15,6562500.0,10937500.0,0.0,23969653.12292469,24502802.5,40838004.166666664,6.5600000000000005,7.119999999999999,7.4,8.666666666666666,4.841487374764082,10.293471501663351,4.7748,8.589533333333332,54.21806984444517
Olivia Hack,15.994,25,13,4380,1992,2003,2003,2017,6,7,5538461.538461538,2076923.0769230763,4580638.440295202,4.656612873077393e-10,17414860.717948716,7306562.373626373,6.3999999999999995,5.671428571428571,10.5,5.571428571428571,7.342796923970229,5.924697529522206,11.344,7.7294285714285715,54.19258184738183
Omari Hardwick,25.504,23,35,4015,2000,2011,2011,2023,14,21,24307706.766917292,12655764.411027567,26106460.322440505,18083487.95906447,47135434.426691726,25444637.582706764,6.221428571428572,6.128571428571428,7.642857142857143,2.4285714285714284,6.042789597731249,2.5740727146170626,17.602,16.35661904761905,54.178050506944324
Romi Park,21.676,22,59,4015,2001,2012,2012,2023,39,20,9838.998211091231,5523.255813953488,39060.1172824652,1267.1217859129863,1978437.7187686348,1411729.6824854654,6.748717948717949,6.830000000000001,11.923076923076923,9.9,9.294014107201049,8.842510955605313,17.368615384615378,17.74495,54.176776561436164
Liz Vassey,22.229,24,7,4380,1995,2007,2007,2019,4,3,14285714.285714287,5714285.714285714,14846149.779161803,9.313225746154783e-10,7706294.2857142845,3082517.714285714,6.1,5.633333333333333,7.5,2.6666666666666665,5.408326913195984,1.699673171197595,18.87425,11.937333333333331,54.175713532769926
Wil Horneff,16.992,21,11,3650,1993,2003,2003,2014,7,4,4154545.4545454546,1803181.8181818184,3635281.007669497,1019557.0055682544,8194725.428571428,2690569.25,6.171428571428572,5.125,5.285714285714286,3.5,5.993193418115152,3.2015621187164243,9.670857142857145,18.44725,54.17420367634542
Alexis Georgoulis,14.901,24,14,4380,1999,2011,2011,2023,7,7,3552653.0612244895,1318367.3469387754,5489856.399029563,16996.459439720034,5750507.142857143,8376100.0,5.485714285714287,5.728571428571429,2.2857142857142856,5.428571428571429,2.249716535431946,4.337778985911137,9.757428571428571,11.836857142857143,54.165704364727844
Iben Hjejle,14.379,27,37,4745,1996,2009,2009,2023,24,13,6119791.666666667,1145192.3076923075,8867149.489027683,1804665.0183350833,7644219.369791667,1603114.6682692308,6.308333333333334,5.976923076923077,2.8333333333333335,2.8461538461538463,2.808716591058786,4.09213417792935,9.6575,10.040307692307692,54.15026624117698
Tania Gunadi,19.302,21,19,3650,2001,2011,2011,2022,6,13,10171875.0,18795673.076923076,1642112.420976408,24216997.813119225,13880970.895833334,30711633.230769232,6.150000000000001,5.507692307692308,12.166666666666666,14.384615384615383,8.029459646963938,15.020695781991854,9.699166666666668,11.186230769230768,54.13245378723235
James Ransone,22.64,22,49,4015,2001,2012,2012,2023,15,34,11637121.212121213,11616404.857397506,11291096.46914046,15308456.283576444,27831142.375378784,41145829.46774732,5.933333333333333,5.858823529411764,9.2,5.676470588235294,7.573638491504595,4.80637192408831,12.93046666666667,12.609323529411766,54.122042199889414
James Lance,21.665,37,28,6570,1986,2004,2004,2023,4,24,2670156.25,4602031.25,704457.5393909044,7798286.132843582,3601843.3854166665,5760804.704861111,6.65,6.270833333333333,11.75,3.7916666666666665,9.03811374126261,3.8619853127058312,17.43675,14.92458333333333,54.11832876597523
Mitsuaki Madono,14.63,28,20,5110,1991,2005,2005,2019,6,14,718750.0,2875000.0,718750.0,5593862.229520597,3876458.09375,12736933.736607144,6.566666666666666,6.635714285714286,10.166666666666666,16.714285714285715,6.148622248565572,9.145089013302412,4.881666666666667,13.704071428571426,54.11818189693224
Ben Whishaw,36.052,24,50,4380,1999,2011,2011,2023,15,34,24245539.215686277,48024610.7266436,15174435.302557057,64098913.00679985,53067586.49068627,149791919.66727942,6.3999999999999995,6.864705882352942,4.133333333333334,3.088235294117647,3.0081371127142607,3.2572782490440546,38.13440000000001,38.09179411764706,54.080550407997634
Francis Magee,14.382,25,41,4380,1998,2010,2010,2023,22,19,19796168.181818184,44610157.89473684,25195875.750139892,73602656.06483746,41019181.18636364,135250566.53,6.445454545454546,6.542105263157896,10.909090909090908,10.0,8.101117155896075,12.156869403107468,10.649636363636365,12.684842105263158,54.04964881890213
Jang Hyuk,28.668,24,23,4380,1998,2010,2010,2022,11,12,0.0,0.0,0.0,0.0,1862717.6728896103,2761557.3705357146,5.8999999999999995,6.458333333333332,1.5454545454545454,1.4166666666666667,2.31059364129797,3.2776600732161896,27.801545454545455,27.199250000000006,54.049463736625796
Archie Kao,19.646,21,20,3650,2000,2010,2010,2021,9,11,14726139.027777778,11904068.806818182,13820309.724658769,18967326.902470168,17659880.583333332,6148836.113636363,5.477777777777778,5.918181818181818,8.666666666666666,5.545454545454546,4.8074017006186525,3.962635403218794,8.491333333333333,9.025272727272728,54.03574287834706
Guy Pearce,42.365,33,70,5840,1990,2006,2006,2023,19,51,26080202.241715405,23620647.24037763,22807587.139026783,33540260.42122219,49632164.44590642,73222471.93082789,6.473684210526315,6.372549019607843,0.9473684210526316,2.823529411764706,1.2343199367956392,6.795921159489542,34.90294736842105,34.78056862745098,54.0
Rose Byrne,43.174,29,63,5110,1994,2008,2008,2023,22,41,39887330.8007737,34464452.71302543,36483638.12477669,36029446.58598204,126290372.82295696,111200787.58692268,6.363636363636362,6.487804878048782,2.5,5.463414634146342,2.981000442194472,12.560288875378484,31.993590909090905,43.1059756097561,54.0
Andrew Lincoln,18.513,25,26,4380,1996,2008,2008,2021,16,10,4437994.5,2373991.3,9354620.024504377,3186496.4086408773,23096016.46875,11855569.275,6.5,7.43,4.125,8.6,3.07967124868873,7.445804187594514,19.302375,19.8527,54.0
Rosamund Pike,49.523,25,44,4380,1998,2010,2010,2023,18,26,30908172.492063496,29823802.96978022,32404387.3287582,29330689.422310412,65332588.055059515,61140132.30906593,6.566666666666666,6.523076923076924,3.7222222222222223,2.5,2.9212926278077576,3.01598306463313,66.59577777777778,67.72169230769231,54.0
Brendan Gleeson,34.789,33,86,5840,1990,2006,2006,2023,41,45,46990829.651567936,48043754.88888888,38978472.948053315,49651364.395647526,128215449.70762198,118923130.15277782,6.829268292682927,6.7155555555555555,6.487804878048781,2.911111111111111,8.33190152284085,3.1539902220818083,35.76139024390243,36.6292,54.0
Andy Serkis,32.819,29,69,5110,1994,2008,2008,2023,35,34,56022371.99838276,98305771.4800222,34526861.72438264,87046167.89376384,269989965.9536052,471717521.4062847,6.417142857142858,6.891176470588234,5.257142857142857,7.764705882352941,3.7973137659054057,15.196862724858727,30.632085714285715,29.956,54.0
Shailene Woodley,49.365,24,26,4380,1999,2011,2011,2023,6,20,11000000.0,40093750.0,3077133.4062727927,33921989.43439934,27818731.9375,94926686.41875,5.783333333333334,6.625,8.666666666666666,1.6,5.436502143433364,3.0724582991474434,42.822333333333326,50.5634,54.0
Satsuki Yukino,20.024,24,33,4380,1997,2009,2009,2021,11,23,1437.2727272727273,200.4891304347826,2889.478258689277,303.1110741154433,6845146.989898991,17564176.25120772,6.572727272727272,7.0826086956521745,8.454545454545455,11.130434782608695,8.348801071940986,9.759295893285705,14.308909090909092,14.437260869565216,53.98184915724399
Masuo Amada,16.861,34,12,6205,1987,2004,2004,2021,6,6,266666.6666666667,755555.5555555555,0.0,1093188.7889998974,0.0,0.0,6.683333333333334,7.0,13.333333333333334,14.333333333333334,7.498147919467995,7.272474743090476,1.9503333333333333,6.590666666666667,53.980023448768776
Richard Madden,36.531,22,16,4015,2000,2011,2011,2022,3,13,28437500.0,52500000.0,0.0,49352173.399261445,95121190.8125,175608352.26923078,6.066666666666666,7.0,7.333333333333333,2.3846153846153846,3.2998316455372216,3.4090030471015904,26.613333333333333,33.66692307692308,53.97202507544577
Con O'Neill,29.866,33,25,5840,1989,2005,2005,2022,11,14,7458440.340909091,18417781.25,5638050.9458449315,46526837.809576035,30662608.414772727,82601312.46428572,6.6,6.0428571428571445,4.454545454545454,1.7857142857142858,6.372720788480685,2.807606286719078,19.390272727272727,21.034,53.97108353320687
Miles Robbins,15.605,28,12,5110,1995,2009,2009,2023,3,9,25666666.666666668,10444444.444444444,24362995.61949547,3744955.454745048,30452752.666666668,64288609.61111111,6.3999999999999995,5.7666666666666675,31.333333333333332,6.777777777777778,21.044925490219462,4.340449996583247,12.617333333333336,19.417555555555555,53.96907367844497
Tamera Mowry-Housley,19.048,23,18,4015,2000,2011,2011,2023,7,11,23250456.0,6341033.454545454,33236692.745420884,2989191.8369599,10732769.339285716,2794068.051136364,6.042857142857143,6.381818181818182,2.857142857142857,0.7272727272727273,3.7958086444532633,1.354514947795576,17.501428571428573,11.602909090909092,53.931462005721684
Patrick Keating,20.362,22,9,4015,1997,2008,2008,2019,4,5,3300000.0,8880000.0,519615.2422706632,10560000.0,7707042.333333333,20038310.066666663,5.225,6.119999999999999,14.75,14.4,3.766629793329841,3.0724582991474434,13.72975,13.152,53.91335335631582
Jeremy Sumpter,28.35,21,22,3650,2001,2011,2011,2022,11,11,17145833.333333336,12028409.09090909,26439105.09849172,12007840.4282082,27119155.13446969,29317773.17613636,6.090909090909091,5.281818181818181,4.0,1.9090909090909092,4.112066501054051,2.4291616756158887,21.89872727272727,20.78090909090909,53.890334018761536
Cynthia Watros,16.358,20,20,3650,1997,2006,2006,2017,5,15,397500.0,355000.0,279972.09682395135,743475.7897874012,41229.7625,8679.95,5.64,5.8933333333333335,9.2,3.1333333333333333,9.173875952943773,2.334285520001546,10.4624,11.76626666666667,53.88112019422131
Yukana,24.955,29,42,5110,1993,2007,2007,2022,12,30,0.0,0.0,0.0,0.0,1157280.0929487178,2645211.6410256415,6.908333333333334,6.996666666666669,4.916666666666667,11.5,3.817903729651769,9.390598135014262,8.267999999999999,12.242166666666668,53.851912542970666
Kyle Gallner,24.41,22,42,4015,2001,2012,2012,2023,19,23,9369939.27125506,17164924.749163877,8227686.452923069,19763694.701385647,32338324.48329959,66110342.2255435,6.147368421052632,6.2,6.473684210526316,2.782608695652174,7.982668206167077,3.7178362306838175,19.895052631578945,20.05739130434782,53.849006624726655
Stephen McKinley Henderson,17.447,39,26,6935,1984,2003,2003,2023,3,23,9380000.0,27006114.13043478,0.0,34630406.813254625,33971966.6,75657352.40869564,7.133333333333333,6.552173913043479,12.0,9.956521739130435,5.715476066494082,10.86869561738852,12.033,18.15908695652174,53.84611308437614
Russell Hornsby,17.276,22,17,4015,2000,2011,2011,2022,10,7,25550000.0,21410714.285714287,18137082.1798877,13773634.603984589,70686961.45,60243768.96428572,6.28,6.700000000000001,8.4,4.857142857142857,7.49933330370107,2.4159335036125373,13.5703,14.982142857142856,53.835672015631644
Ana Ortiz,15.931,23,19,4015,2000,2010,2010,2023,6,13,12109375.0,24980769.230769232,4229913.855382675,44088746.16987152,25998395.458333332,70808559.65384616,6.133333333333334,5.676923076923076,10.0,8.692307692307692,9.643650760992957,13.668518660296142,11.989833333333332,10.174153846153846,53.81497054064896
Jolie Jenkins,27.43,24,9,4380,1999,2011,2011,2023,7,2,3746031.746031746,8972222.222222222,2601359.219884734,6027777.777777778,8560602.53968254,30158007.777777776,5.971428571428571,6.25,9.0,9.0,5.477225575051661,6.0,17.537857142857145,22.9175,53.78365296113513
Perdita Weeks,21.432,22,10,4015,1996,2007,2007,2018,6,4,21250000.0,55250000.0,1677050.9831248422,69426669.94750649,79430085.16666667,182119281.05,6.233333333333334,6.050000000000001,14.833333333333334,5.75,11.553017883748913,5.11737237261468,23.594000000000005,33.73125,53.78185237453344
Fumiko Orikasa,23.069,20,45,3650,2001,2011,2011,2021,29,17,17781.609195402296,95333.33333333331,18405.714143148656,168996.20021253292,3787842.879741379,2058202.3294117649,6.713793103448276,7.158823529411765,5.862068965517241,11.294117647058824,6.946714122424503,8.936144094646014,10.8441724137931,10.919529411764708,53.775367634742004
Tim Hopper,15.171,32,19,5840,1991,2007,2007,2023,10,8,24000000.0,10500000.0,18724315.74183687,3968626.966596886,54314578.11875,25013292.5546875,6.7700000000000005,5.45,16.8,9.625,7.4806416837060175,3.314268395890713,10.1679,7.07625,53.75329416087112
Laura Birn,15.931,22,37,4015,2001,2012,2012,2023,13,24,1255866.2967032962,2430072.410714286,1059329.680813498,5395156.860312474,1421559.6142399264,3847998.8857886903,5.8307692307692305,6.1875,3.6153846153846154,4.75,3.690704780275433,8.486508901387738,17.45138461538461,20.076416666666663,53.75261290028589
Nicola Walker,21.812,29,13,5110,1994,2008,2008,2023,6,7,13382051.282051282,4723076.923076923,19506896.40183913,0.0,59714563.75641025,21075728.384615388,6.533333333333332,6.885714285714286,13.833333333333334,6.0,5.727613425813194,5.879747322073336,21.1875,17.861285714285717,53.740903976141226
Brooke Satchwell,17.821,20,9,3650,2002,2012,2012,2022,4,5,27777777.777777776,72222222.22222224,0.0,88888888.8888889,63467992.75,219838953.0,6.199999999999999,6.42,3.0,11.6,1.8708286933869709,15.90723106011854,21.02,24.639,53.717104265264524
