name,gender,career_length,number_of_movies,avg_revenue_0,avg_budget_0,std_budget_0,avg_imdb_rating_0,avg_order_0,std_order_0,avg_popularity_0,n_genres_0,main_genre_0,interval,start_date_1,end_date_1,start_date_2,end_date_2,count_interval_1,count_interval_2,avg_budget_1,std_budget_1,avg_revenue_1,avg_imdb_rating_1,avg_order_1,std_order_1,avg_popularity_1,n_genres_1,main_genre_1,start_date_3,end_date_3,count_interval_3,avg_budget_2,std_budget_2,avg_revenue_2,avg_imdb_rating_2,avg_order_2,std_order_2,avg_popularity_2,n_genres_2,main_genre_2,success,avg_scaled_portion_0_x,avg_scaled_portion_1_x,avg_scaled_portion_2_x,avg_scaled_portion_0_y,avg_scaled_portion_1_y,avg_scaled_portion_2_y,std_scaled_portion_0,std_scaled_portion_1,std_scaled_portion_2
Susan Hogan,1,46,61,1946720.568181818,2249397.5815850818,4941893.772193553,5.699999999999998,7.1818181818181825,6.9781240226892685,25.86990909090909,11.0,Drama,,1976-01-12,1991-01-08,1991-01-08,2006-01-04,11.0,17.0,2761474.830316742,4552454.462511201,4698692.426470588,5.8352941176470585,6.0,3.378130356555584,21.869470588235306,10.0,Drama,2006-01-04,2022-02-12,33.0,703544.0947940948,1482020.635860415,1441948.8257575757,6.142424242424243,6.96969696969697,4.188619852864306,20.281333333333333,10.0,TV Movie,0.8544061729412601,1.975619405203696,1.6897472949242698,1.5348927663888343,1.975619405203696,1.6897472949242698,1.5348927663888343,1.3962553021997346,0.2222859061796603,0.366325312245771
Jeff Richards,2,67,25,979416.6666666664,229325.39682539692,352406.029825891,6.190476190476191,13.761904761904766,21.31153222777968,6.426285714285713,15.0,Drama,,1948-09-14,1970-09-09,1970-09-09,1992-09-03,21.0,2.0,41666.66666666666,0.0,0.0,4.85,0.5,0.5,2.465,2.0,Family,1992-09-03,2015-06-29,2.0,145833.33333333337,104166.66666666669,0.0,6.45,32.5,16.5,10.7215,4.0,Comedy,0.704082259790957,3.841399921359987,2.121216391200716,0.6083914481678834,3.841399921359987,2.121216391200716,0.6083914481678834,11.205548371016748,0.0508040211954923,0.4007478626046073
Vic Polizos,2,40,38,12651832.571875,7172395.833333334,7210212.999296603,5.925000000000002,15.95,12.6786237423468,9.920750000000002,10.0,Drama,,1980-06-20,1993-06-17,1993-06-17,2006-06-14,20.0,9.0,19241898.14814815,29101090.935373902,36170352.21759259,6.277777777777778,16.444444444444443,18.166581719135404,10.610888888888889,8.0,Drama,2006-06-14,2020-12-25,9.0,5046296.296296297,10798598.953984665,5255592.24537037,5.533333333333332,12.0,8.931840671316175,8.024000000000001,7.0,Comedy,0.7250482981193862,1.1914648897517308,1.6655475558322146,1.3725761817763442,1.1914648897517308,1.6655475558322146,1.3725761817763442,0.7038052776869195,0.7714399009835441,0.3001324410561233
A Martinez,2,54,54,1937967.645833333,3305598.958333333,3154303.9645603164,5.78125,4.8125,3.225266461860167,12.93475,10.0,Drama,,1968-10-01,1986-09-27,1986-09-27,2004-09-22,16.0,22.0,2534327.651515152,3826853.6009365674,2036131.333333333,6.159090909090909,4.818181818181818,4.096965214270456,12.394863636363636,14.0,Drama,2004-09-22,2022-03-16,15.0,4228611.111111111,9567092.003425395,4824756.477777778,5.34,3.8666666666666663,3.3239868966181088,12.9836,10.0,Drama,0.7366499078954392,1.718577756713945,3.618774951342829,8.686376268331047,1.718577756713945,3.618774951342829,8.686376268331047,0.2870904894634631,8.464379146566458,21.454497330054934
Eddie Deezen,2,45,45,32568875.114305746,8636612.903225806,8787207.009486884,5.3032258064516125,6.838709677419355,6.919336040278246,10.400032258064517,16.0,Comedy,,1978-03-01,1993-02-25,1993-02-25,2008-02-22,31.0,10.0,21981125.0,47841645.00937572,49731792.36222826,6.2799999999999985,13.6,10.081666528902849,11.185300000000002,12.0,Animation,2008-02-22,2023-10-31,4.0,27618000.0,28471472.76661325,102536214.79347824,7.050000000000002,4.5,4.031128874149275,10.18675,8.0,Comedy,0.7200235283786212,3.273531737359644,1.0634459532890046,1.7835420946157423,3.273531737359644,1.0634459532890046,1.7835420946157423,7.906186412376778,0.6098587161679552,0.3404615154598099
Parker Stevenson,2,49,30,0.0,0.0,0.0,5.544444444444445,1.2222222222222223,1.133115447465063,6.108999999999999,7.0,Comedy,,1972-09-27,1988-09-23,1988-09-23,2004-09-19,9.0,10.0,63750.0,97379.7335178116,0.0,4.760000000000002,3.0,7.014271166700072,5.1423999999999985,10.0,TV Movie,2004-09-19,2021-07-16,11.0,231818.18181818185,474771.5849239923,0.0,5.045454545454546,4.818181818181818,2.36713028478028,6.29390909090909,11.0,Drama,0.7348577113050302,9.79305322557354,6.122422958137947,1.7351169813344356,9.79305322557354,6.122422958137947,1.7351169813344356,16.49541599976783,12.556227157920194,0.189076155267952
Nancy Carroll,1,95,43,1949154.0178571427,1238425.9259259256,1243370.192610011,6.291666666666668,1.1388888888888888,2.8592226777548566,2.058388888888889,10.0,Drama,,1928-04-19,1959-04-12,1959-04-12,1990-04-04,36.0,0.0,,,,,,,,0.0,,1990-04-04,2023-02-09,7.0,10309523.80952381,14445416.85197111,15809592.605442178,6.885714285714287,5.857142857142858,6.151157183317426,15.830714285714288,6.0,Drama,0.8353438249324244,7.216089557716208,,1.6174450042718889,7.216089557716208,,1.6174450042718889,11.734070823414172,,0.6083515454644869
Stephen Macht,2,50,49,598123.1125,1095000.0,2545080.221394472,6.416,4.64,4.8569949557313725,10.54348,14.0,TV Movie,,1973-07-03,1989-06-29,1989-06-29,2005-06-25,25.0,20.0,1204166.666666667,2306501.2284121304,1021410.696875,4.9849999999999985,4.15,3.7319565913874175,10.86845,16.0,TV Movie,2005-06-25,2023-02-24,4.0,718750.0,782499.0015968072,315904.390625,5.475,8.0,5.873670062235365,12.5965,7.0,Documentary,0.7762808077424914,5.189754151133808,3.123245328967071,1.587915077414552,5.189754151133808,3.123245328967071,1.587915077414552,7.449021937937643,5.872583064742727,0.3081026440817984
David Threlfall,2,43,31,18433991.16540404,10271590.909090908,9427766.79142806,7.009090909090909,3.4545454545454546,3.201239429392547,19.353454545454547,8.0,Drama,,1977-01-10,1991-01-07,1991-01-07,2005-01-03,11.0,8.0,28934375.0,48078878.36588823,57766158.77430555,6.375,4.5,3.7749172176353754,20.099125,9.0,Drama,2005-01-03,2020-09-16,12.0,10809375.0,15353360.555218576,22565892.20949073,6.708333333333332,9.916666666666666,10.649400087433198,19.3995,14.0,Drama,0.9107932121989548,1.6527769086372752,1.5289438328594929,1.6892160753060954,1.6527769086372752,1.5289438328594929,1.6892160753060954,0.5574954024347669,0.7660012583860869,0.9666847643584232
Dexter Fletcher,2,47,65,16957985.06349749,13444771.973552212,5552332.998832799,6.3882352941176475,8.941176470588236,8.73445232624498,17.333647058823527,16.0,Drama,,1976-07-22,1991-07-19,1991-07-19,2006-07-15,17.0,22.0,21352326.27906977,26720067.29227159,29729705.62407506,6.631818181818183,10.318181818181818,19.375209942877483,17.66918181818182,16.0,Drama,2006-07-15,2023-09-15,26.0,24645299.398330353,29319713.38192349,39745535.18656828,5.415384615384616,9.307692307692308,12.8744506403163,16.556076923076922,13.0,Comedy,0.7630627848677743,5.584620197744231,2.243297442843795,1.416837004277985,5.584620197744231,2.243297442843795,1.416837004277985,11.178628950221276,2.04498775456479,0.7756963612128895
Stella Stevens,1,62,97,3525793.559246032,699513.1130952381,1587831.053632754,5.8761904761904775,2.6904761904761907,2.890774284464081,10.49345238095238,15.0,Drama,,1959-06-19,1979-06-14,1979-06-14,1999-06-09,42.0,40.0,302033.43229166674,240262.59745068327,1075568.1658958332,5.08,5.775,3.718114441487782,11.43315,14.0,TV Movie,1999-06-09,2021-05-07,15.0,505835.6611111111,813351.8120242823,986174.1634444444,5.820000000000001,13.333333333333336,20.10859407207664,11.7614,12.0,Documentary,0.7342977933259996,6.800225191937849,3.009330911662655,1.4096033662430405,6.800225191937849,3.009330911662655,1.4096033662430405,10.681188183868406,7.840026704821666,0.6389473167569931
Louise Fletcher,1,57,83,12647716.635117829,3654969.2622950817,2845731.7073606886,5.83125,3.75,4.085033659592049,16.055,11.0,Drama,,1963-06-21,1982-06-16,1982-06-16,2001-06-11,16.0,50.0,6977016.393442622,10346360.340299362,9344573.330198089,5.66,6.34,7.495625390852988,15.9573,14.0,Drama,2001-06-11,2020-02-17,17.0,3703567.9845708776,1252926.4143364695,4830369.729628736,5.7058823529411775,2.764705882352941,2.5094975303178284,15.949058823529407,10.0,Drama,0.993454940619134,3.0949211730800106,3.150546101905735,1.5629370305578127,3.0949211730800106,3.150546101905735,1.5629370305578127,4.489552258915927,4.902159107759768,0.6611599652276645
Martin Mull,2,44,62,14176234.03815104,3489583.333333333,4823479.088876962,5.853125,6.40625,6.494513910794248,6.912375,13.0,Comedy,,1978-01-01,1991-12-29,1991-12-29,2005-12-25,32.0,21.0,6539682.539682539,13400935.247499878,36084158.43670634,5.638095238095237,10.666666666666666,17.158458509222164,7.194809523809521,15.0,Comedy,2005-12-25,2022-11-03,9.0,10777777.777777778,23070376.76221646,16201599.268055554,6.0,6.666666666666668,7.393691004272943,7.392444444444443,7.0,Comedy,0.7589592153425198,3.2651880547596948,4.269046581385924,1.7578610861013708,3.2651880547596948,4.269046581385924,1.7578610861013708,7.175303476883581,8.658765860748309,0.4256830691902912
Jim Byrnes,2,41,39,581980.0894607842,2267279.411764706,1534539.9448748082,5.9,6.0,3.366501646120693,7.410500000000003,7.0,TV Movie,,1980-05-01,1993-04-28,1993-04-28,2006-04-25,6.0,24.0,4608394.607843136,6885847.844514426,1202538.9589460786,5.495833333333334,9.75,9.536115561380326,10.164083333333334,14.0,Drama,2006-04-25,2021-12-12,9.0,3345057.1895424835,3778501.327673414,416700.58251633984,5.688888888888887,5.777777777777778,3.4569664858008986,8.702555555555557,11.0,TV Movie,0.7113863435148903,2.1528442774141068,1.676932219926453,1.680861061425851,2.1528442774141068,1.676932219926453,1.680861061425851,1.1772155635626294,0.5057520917678462,0.2818004120663419
Cheryl Ladd,1,51,53,767212.389231499,1002431.2144212524,873077.7468977055,6.3882352941176475,5.352941176470588,9.028980637341128,24.694235294117647,15.0,Drama,,1971-09-29,1988-09-24,1988-09-24,2005-09-20,17.0,22.0,1230571.8475073315,1004670.8906256396,839728.743951613,5.709090909090909,0.8636363636363636,1.5461228501540862,22.406772727272724,9.0,Drama,2005-09-20,2022-04-22,14.0,3945060.483870968,9120201.481001476,3067563.9314516117,5.950000000000001,7.857142857142858,20.070793075857203,24.302,11.0,Drama,0.7512876850778796,8.121714159865247,11.5276024013828,6.586776256398747,8.121714159865247,11.5276024013828,6.586776256398747,18.872346572047228,16.03602319896091,15.3345514825786
Fritz Weaver,2,59,53,5800800.731884059,2880434.7826086963,2848943.4208688512,6.78695652173913,5.608695652173912,6.644639097306893,10.475043478260869,13.0,Drama,,1961-04-27,1980-04-22,1980-04-22,1999-04-18,23.0,21.0,2565476.1904761903,3984576.6727894535,3621921.242063492,6.385714285714287,6.3809523809523805,5.627112855894266,8.494333333333335,16.0,TV Movie,1999-04-18,2020-01-28,9.0,8111111.111111111,16113792.880251825,15121795.555555554,6.522222222222222,11.22222222222222,6.355710953811152,8.94188888888889,6.0,Documentary,0.783384261743729,7.022967569138665,2.42732011820542,1.1366584853280457,7.022967569138665,2.42732011820542,1.1366584853280457,13.22246988809282,3.3186821135387907,0.536627889967009
Bruce Boxleitner,2,49,91,4439525.116887211,2458854.5053560184,8259092.828004091,6.1173913043478265,2.391304347826087,3.5107181283802347,16.626652173913044,14.0,TV Movie,,1974-04-17,1990-04-13,1990-04-13,2006-04-09,23.0,36.0,5138248.429951691,13413486.658560682,7198069.861488528,5.449999999999998,1.7222222222222223,2.3759338644825663,17.379138888888885,16.0,TV Movie,2006-04-09,2023-08-15,32.0,5653963.858695651,29520415.365993436,13195156.859799596,5.69375,5.4375,16.811338249824136,17.555718749999997,15.0,TV Movie,0.8329973126425416,3.554628628291681,5.620543304178785,4.662713904687202,3.554628628291681,5.620543304178785,4.662713904687202,5.454339750892223,12.695714706222809,7.217741459804825
Charles Cyphers,2,48,37,19737970.916369047,3215327.380952381,2860956.0836178814,6.610714285714287,12.214285714285715,7.042509408975624,21.208,14.0,Drama,,1973-09-26,1989-09-22,1989-09-22,2005-09-18,28.0,4.0,2710833.333333333,1081088.379057574,9944356.45,5.15,12.75,9.522998477370455,9.208,6.0,Action,2005-09-18,2021-10-14,5.0,6434666.666666666,7185870.580521193,33800737.54666667,5.38,10.4,6.019966777316964,22.7488,5.0,Horror,0.8438135660045427,1.7030448811861572,1.1601628969421585,1.373666499444684,1.7030448811861572,1.1601628969421585,1.373666499444684,2.002695204113955,0.6589367627567113,0.376372538480036
Jane Asher,1,69,33,2782347.1994047617,1276785.7142857143,807510.1882215685,6.585714285714286,5.357142857142857,5.562722134982153,12.542999999999996,12.0,Drama,,1954-06-06,1977-05-31,1977-05-31,2000-05-25,14.0,7.0,1021428.5714285716,884583.0910083909,3058118.702380952,6.357142857142858,3.571428571428572,2.060315014550852,12.261142857142856,3.0,Drama,2000-05-25,2023-01-21,12.0,2383333.333333333,5751787.161878954,6974743.595486113,6.2,5.583333333333332,4.480668352923356,20.04808333333333,10.0,Comedy,0.7960942081479299,3.3009162079068166,1.8199143869116592,1.580312489382644,3.3009162079068166,1.8199143869116592,1.580312489382644,4.082801751735217,0.2012017483554995,0.5329896585819064
Carole Cook,1,58,19,19838980.765625,7445312.5,3413472.4890635563,5.9625,5.25,2.680951323690902,6.950875,11.0,Comedy,,1963-11-05,1982-10-31,1982-10-31,2001-10-26,8.0,6.0,12625000.0,7863914.154753555,15652672.083333336,6.483333333333333,7.666666666666668,2.42670329642684,8.240499999999999,6.0,Comedy,2001-10-26,2021-08-14,5.0,25925000.0,42265925.25309248,35439387.45,6.7200000000000015,17.0,7.155417527999327,6.3592,6.0,Documentary,0.7318373125463418,2.2193122133809164,1.3313075529153238,0.8744777619189581,2.2193122133809164,1.3313075529153238,0.8744777619189581,3.3927151657005052,0.4968364808541057,0.3013900159256432
Paul Kaye,2,89,49,15962503.48148148,8777777.777777778,0.0,6.7,8.0,1.0,1.3259999999999998,4.0,Comedy,,1934-01-13,1963-01-06,1963-01-06,1991-12-30,2.0,0.0,,,,,,,,0.0,,1991-12-30,2023-10-14,46.0,8912137.681159422,21599319.33085217,13990892.320752813,6.393478260869566,6.369565217391305,8.643566835343558,16.27195652173913,16.0,Comedy,0.8357531285074148,1.482196405260093,,1.692311454877604,1.482196405260093,,1.692311454877604,0.0709577466993687,,0.4721904884522724
Kevin Tighe,2,46,43,34984740.49206349,1003555.5555555556,1411699.4049288763,6.7,20.666666666666668,17.15290710702481,18.699666666666673,6.0,Drama,,1967-12-21,1982-12-17,1982-12-17,1997-12-13,3.0,26.0,10122323.717948718,12658679.291163916,17261306.87087912,6.21923076923077,8.115384615384615,6.518181217988079,20.33569230769231,14.0,Drama,1997-12-13,2013-04-27,14.0,3987535.714285717,5469869.268746453,12522383.02806122,5.507142857142856,7.928571428571429,4.651640044332838,15.743142857142857,14.0,Drama,0.7425448895158098,1.2005559461694837,1.9212581248068723,1.6074473848256343,1.2005559461694837,1.9212581248068723,1.6074473848256343,0.6936898418319185,1.3133905032685564,0.7551606856412149
Graham Beckel,2,45,52,12955709.11111111,9002777.777777778,2639802.473437252,6.283333333333334,3.5,3.5,9.475,3.0,Drama,,1973-03-14,1988-03-10,1988-03-10,2003-03-07,6.0,28.0,25185714.28571429,26669846.89529296,46607258.4080357,6.289285714285714,9.321428571428571,9.99661932651152,8.035285714285719,11.0,Drama,2003-03-07,2018-06-27,18.0,16174537.037037035,11702730.790917035,34252927.54768518,6.3277777777777775,12.555555555555555,8.616664875707244,7.661166666666667,12.0,Drama,0.7189087932550995,1.639496967328425,2.1498695462606343,1.208233821981481,1.639496967328425,2.1498695462606343,1.208233821981481,0.5671076347511569,2.424283543263982,0.5149626132708192
Richard Norton,2,100,51,0.0,0.0,0.0,5.9,2.0,0.0,0.6,2.0,Drama,,1921-03-28,1954-03-20,1954-03-20,1987-03-12,1.0,11.0,3837504.304075237,2733571.12549149,8767593.028996864,5.445454545454545,12.636363636363637,10.155810940922867,12.137181818181816,10.0,Action,1987-03-12,2021-02-22,39.0,7894253.815649867,23170793.265512235,19185688.57990716,4.894871794871796,4.538461538461538,8.239511293219083,10.452307692307697,14.0,Action,0.7337397459994024,1.9735575952260929,1.8684578684020243,2.8645442103398864,1.9735575952260929,1.8684578684020243,2.8645442103398864,0.0,1.5399919021574768,4.063942534727726
Lin Shaye,1,48,157,20796034.816176467,6691092.468487396,6394822.002522242,6.114285714285715,15.809523809523812,10.693206778222054,16.495428571428572,13.0,Thriller,,1975-10-19,1991-10-15,1991-10-15,2007-10-11,21.0,56.0,10100766.840861348,13587763.414226951,31101906.55972076,5.330357142857143,11.839285714285715,10.504721363195092,16.351535714285713,17.0,Comedy,2007-10-11,2023-07-05,80.0,4957930.323529411,5388505.504547946,23335012.516712625,5.19375,8.05,11.259329464937064,15.884612500000005,14.0,Horror,0.7660955769336077,0.8287737679848514,1.3045679621543742,1.9659994538945569,0.8287737679848514,1.3045679621543742,1.9659994538945569,0.5251348511895888,0.8685373065666019,2.0792784392672155
Anna Calder-Marshall,1,54,23,4562770.289351852,2812500.0,1169267.9333668568,6.633333333333334,5.222222222222221,10.249962360665611,13.405111111111117,8.0,Drama,,1969-01-03,1986-12-30,1986-12-30,2004-12-25,9.0,5.0,9437500.0,12918615.444388768,8320305.645833332,6.24,6.4,2.4166091947189146,13.4672,9.0,Drama,2004-12-25,2023-12-22,9.0,5590277.777777778,8674581.277474215,13604840.4375,6.211111111111111,7.111111111111112,8.130114724411875,12.379777777777774,6.0,Drama,0.7280333882401677,1.928992009144162,1.5822373024214311,1.638031794478544,1.928992009144162,1.5822373024214311,1.638031794478544,0.2662016195782305,0.2263356819097293,0.4385936808373739
John Rhys-Davies,2,51,160,62204500.73933747,10157762.13121118,8808461.895178188,6.2799999999999985,6.6,6.81678600431108,29.339085714285712,17.0,Drama,,1972-10-06,1989-10-02,1989-10-02,2006-09-28,35.0,68.0,12031660.382699275,17821165.877577584,82264977.24437875,5.519117647058824,4.617647058823528,4.789785122789054,29.571911764705877,19.0,Action,2006-09-28,2023-06-28,57.0,15382147.215865752,43034938.95116614,54644871.30180524,5.342105263157895,2.9473684210526314,4.260883083791389,29.43563157894736,18.0,Drama,0.8690469898561887,2.2628109205583056,3.075128831559194,2.0332640950102214,2.2628109205583056,3.075128831559194,2.0332640950102214,1.8308122612219413,5.1888128769936905,0.9708702315156692
David Proval,2,46,60,6195982.754385966,4881030.701754387,3960012.7332948097,6.283333333333334,10.0,8.010409893798611,16.855,10.0,Drama,,1973-10-14,1988-10-10,1988-10-10,2003-10-07,12.0,24.0,12986440.058479533,18756208.9814158,15889168.240497077,5.570833333333333,7.75,6.2732899396302955,15.989,11.0,Action,2003-10-07,2019-03-26,24.0,3576498.538011696,5017839.347533416,10109939.20138889,5.479166666666668,5.958333333333332,5.947542676508416,14.469583333333333,11.0,Drama,0.7345363151504513,2.9507109969162193,4.920811896628021,1.6499000065112768,2.9507109969162193,4.920811896628021,1.6499000065112768,4.132184823714116,9.721266985827643,0.493362507085944
Michael Biehn,2,43,91,33285859.397891965,9828662.714097498,13947636.986197624,6.672727272727273,4.818181818181818,9.703028410273696,26.990545454545455,14.0,Drama,,1977-09-05,1991-09-02,1991-09-02,2005-08-29,22.0,31.0,12309552.360916317,16221389.132529374,23289454.00856125,5.758064516129031,2.3548387096774195,3.8566941141493785,27.27483870967741,15.0,Thriller,2005-08-29,2020-11-04,37.0,6084287.113200158,10989983.2979621,9631229.491700942,5.0621621621621635,3.135135135135135,4.1795005660651015,26.570216216216217,14.0,Thriller,0.9173524962590524,7.209425681854326,6.50526200446414,2.8794645407999027,7.209425681854326,6.50526200446414,2.8794645407999027,12.646457384345553,10.27524867017542,4.8960130051005715
Clu Gulager,2,63,75,8455114.717409944,2109212.407089766,821526.2435523861,6.145454545454546,2.9090909090909087,1.9750509984000395,10.31981818181818,11.0,Drama,,1956-09-26,1977-09-21,1977-09-21,1998-09-16,22.0,35.0,2483058.1761006285,1764264.7857152782,8293430.807749326,5.725714285714287,5.285714285714286,4.712120714991612,10.078228571428571,16.0,Drama,1998-09-16,2019-07-24,18.0,7226061.320754716,21314360.51492837,26339372.794156183,5.9444444444444455,8.722222222222221,10.0708907007361,9.119444444444447,10.0,Horror,0.7364075064144371,2.1850350652196595,2.3714887582936472,6.9508447516021,2.1850350652196595,2.3714887582936472,6.9508447516021,2.3173734318102808,3.24719913582537,20.746173353571898
Jackie Cooper,2,77,95,6289324.668922591,2347063.016307894,1675926.909233604,6.379365079365081,2.1904761904761907,5.007477402043148,9.496666666666668,12.0,Comedy,,1929-05-25,1954-05-19,1954-05-19,1979-05-13,63.0,14.0,6019019.76647097,13672893.378806826,26869988.97480429,6.178571428571429,6.2142857142857135,10.079530682304124,10.100071428571429,9.0,TV Movie,1979-05-13,2006-11-28,18.0,10604471.233891428,17777728.954282153,19264046.76341324,6.861111111111112,9.77777777777778,8.759474588223222,12.971555555555556,6.0,Documentary,0.8368088998918637,10.284924081774202,1.6795415650115892,1.7132812145111087,10.284924081774202,1.6795415650115892,1.7132812145111087,18.978423823395417,0.6288133601277492,2.504459235826516
Denise Crosby,1,40,49,19084007.51912768,6041409.600389863,5513551.694273164,5.921052631578947,11.421052631578949,12.325906775541313,21.75921052631579,11.0,Drama,,1979-10-05,1992-10-01,1992-10-01,2005-09-28,19.0,18.0,6289632.201646091,17064970.152180906,26015221.15817901,5.655555555555555,6.222222222222222,8.58652403838296,16.84683333333333,14.0,Drama,2005-09-28,2019-08-10,12.0,1345432.098765432,3219710.7295271168,1541.04012345679,5.675,5.0,10.327955589886445,16.827416666666668,8.0,Documentary,0.7803461045042713,3.4594234797529797,1.708038227219398,1.8485220718576416,3.4594234797529797,1.708038227219398,1.8485220718576416,7.322323189835257,0.5224033393232077,0.4716924162267416
James Karen,2,53,104,20822677.329329267,5132865.853658536,3881593.733946784,6.36,11.76,6.970107603186626,12.837279999999998,14.0,Drama,,1965-09-04,1982-08-31,1982-08-31,1999-08-27,25.0,53.0,7460044.868844915,11525841.305745952,12365601.972187065,5.726415094339623,7.981132075471697,8.809280196833885,12.835226415094338,18.0,Drama,1999-08-27,2018-10-05,26.0,10418245.778611632,19664909.71047893,21529988.105065662,6.230769230769232,7.269230769230768,6.554843730506543,12.720269230769231,16.0,Comedy,0.7243779118774547,2.029763655947505,2.895083477858797,1.6210485745180163,2.029763655947505,2.895083477858797,1.6210485745180163,4.734440445672223,5.969775271646319,0.6114650228548169
John Glover,2,49,67,16098711.98539272,8031848.659003832,7378196.692047624,6.206896551724138,7.413793103448277,9.622234457608783,15.323068965517242,14.0,Drama,,1973-01-31,1989-01-27,1989-01-27,2005-01-23,29.0,26.0,15758023.504273506,29143891.9190662,30122624.372702993,5.792307692307693,5.1923076923076925,5.2770856669277855,14.29846153846154,14.0,Drama,2005-01-23,2022-10-27,12.0,10281134.25925926,21414838.860868514,40694742.801273145,6.125,5.416666666666668,4.251633672941367,12.861916666666668,10.0,Drama,0.7245774918355021,2.624325240144031,1.888782849707455,1.7243479935394908,2.624325240144031,1.888782849707455,1.7243479935394908,6.340708763065096,1.4234570273848688,0.2956812035763607
Bebe Drake,1,46,27,19210240.19230769,5997115.384615385,6311882.402853814,6.115384615384613,17.615384615384613,8.931693452475521,17.07553846153846,10.0,Drama,,1975-12-25,1990-12-21,1990-12-21,2005-12-17,13.0,9.0,19904166.666666668,24100922.786620986,48884309.05555555,5.955555555555557,13.888888888888893,7.549016778428013,17.034666666666666,9.0,Comedy,2005-12-17,2021-02-11,5.0,2142500.0,4285000.0,50725085.4,5.7,9.2,7.02566722810012,17.7806,7.0,Drama,0.7489690980246151,1.199358830224491,2.122469473876075,1.4248066070788514,1.199358830224491,2.122469473876075,1.4248066070788514,0.5152457110515759,3.268964697179644,0.5078487208179385
Bryan Brown,2,44,72,21229721.318703707,8427610.017746912,6118265.566748585,6.207407407407408,3.259259259259258,4.895898454168078,20.356370370370367,11.0,Drama,,1975-01-01,1988-12-28,1988-12-28,2002-12-25,27.0,22.0,6419013.182765152,2930064.728263397,14536964.13931818,5.8454545454545475,0.6818181818181818,1.18269198465979,20.800272727272727,14.0,Thriller,2002-12-25,2019-08-08,23.0,21696593.33514493,36873554.955665454,50597468.32152175,6.1,3.4782608695652173,3.5492750664275743,20.77547826086957,16.0,Drama,0.8289816681328792,7.491737978230534,10.817643064667152,2.1308975241771813,7.491737978230534,10.817643064667152,2.1308975241771813,13.347064158177467,19.84713053357611,2.1676437573129177
Barry Livingston,2,58,41,35515121.449874684,13156954.887218049,10931125.992555369,6.257142857142857,5.285714285714286,2.4327694808466287,10.891142857142857,8.0,TV Movie,,1963-04-03,1982-03-29,1982-03-29,2001-03-24,7.0,13.0,7335020.242914981,7003040.039513572,14813197.680161934,4.9846153846153864,9.76923076923077,7.329118387047718,11.738384615384614,10.0,Comedy,2001-03-24,2021-09-02,21.0,21305607.76942356,24148780.75715712,67113050.76921472,5.919047619047617,19.33333333333333,17.37906056240515,13.769476190476189,12.0,Drama,0.7539812928070394,1.7242153659090886,1.5165756925580187,0.965176587783508,1.7242153659090886,1.5165756925580187,0.965176587783508,0.1813182456416302,0.6374793935282052,0.6922839903816298
David Selby,2,52,42,12758772.96875,9563541.666666666,10211325.74125893,6.258333333333334,2.25,2.8025286201333732,12.005916666666666,10.0,Drama,,1971-08-04,1988-07-30,1988-07-30,2005-07-26,12.0,12.0,15164583.333333336,17042014.8955864,14743146.588541664,5.625,5.0,3.3416562759605704,11.793666666666669,12.0,TV Movie,2005-07-26,2023-03-01,18.0,18819444.444444444,34029274.18478404,35889185.93055555,6.4944444444444445,7.5,8.328331832432658,11.720000000000002,14.0,Drama,0.7400393246532996,7.962674821267314,2.2302141140635956,1.7769005734752903,7.962674821267314,2.2302141140635956,1.7769005734752903,11.895346514369388,2.04586162816597,0.7087319570087363
Debbi Morgan,1,50,28,13442009.041666668,3722916.666666666,2282961.68660361,6.2625,14.75,12.244896896258457,8.598625,9.0,Drama,,1971-08-17,1987-08-13,1987-08-13,2003-08-09,8.0,7.0,13920238.095238095,15773268.027542911,36110374.52380952,6.585714285714286,6.571428571428571,4.9528388066742055,10.975285714285716,7.0,Drama,2003-08-09,2021-11-27,13.0,6265064.102564102,7090862.050693077,16530838.987179488,5.7615384615384615,6.307692307692308,4.444263638662859,8.368384615384615,9.0,TV Movie,0.7563709914360789,1.8186329359530673,2.309065730674105,2.3217360398571727,1.8186329359530673,2.309065730674105,2.3217360398571727,2.072142433182524,2.003608352142669,2.1456470761462936
Melora Hardin,1,44,49,16709190.65656566,7817551.522727272,12310271.87220836,5.454545454545455,8.181818181818182,7.837186204455384,18.302545454545452,12.0,Comedy,,1979-02-09,1993-02-05,1993-02-05,2007-02-02,11.0,15.0,8072275.608333332,12390150.35357716,16710677.459259262,6.053333333333333,5.4,6.9550940563973205,19.32413333333333,11.0,Drama,2007-02-02,2023-03-28,22.0,7201800.005681817,10936705.556933902,28838418.37794613,5.6090909090909085,5.590909090909091,6.357952006661285,17.36481818181818,14.0,Drama,0.7351220112452136,1.7261944275139425,1.8447603366803704,3.997909193188706,1.7261944275139425,1.8447603366803704,3.997909193188706,1.4471539389142467,1.1025072612577445,7.987872732071996
