name,popularity,career_length,number_of_movies,avg_revenue_0,avg_budget_0,std_budget_0,avg_imdb_rating_0,avg_order_0,std_order_0,avg_popularity_0,Popularity (%)
Dave Annable,28.445,14,6,8752273.5,9166666.666666666,13667682.88904727,5.449999999999999,4.5,5.057996968497839,22.0785,48.17570739919896
Luciane Buchanan,29.992,12,5,0.0,361180.2,711468.8863730866,6.58,2.0,2.0976176963403033,21.5888,48.17392571594474
Mateo Arias,14.336,16,5,14405750.4,9000000.0,18000000.0,6.08,5.6,6.770524351924303,9.6992,48.17088656129999
RJ Mitte,35.335,12,17,77621.5294117647,423529.4117647059,1205150.423496003,5.705882352941176,1.8823529411764703,2.564058202082749,16.434764705882355,48.16613738795844
Douglas Arthurs,18.327,11,10,7837040.2,6000000.0,13145341.380123986,4.65,11.3,5.728001396647874,6.943600000000001,48.16247050821121
Violet McGraw,34.057,4,10,124043477.3,43200000.0,73574180.25367323,6.4,9.8,13.56318546654878,25.322899999999997,48.15765983882865
Julianna Rose Mauriello,18.585,0,1,0.0,50000.0,0.0,6.2,6.0,0.0,26.182,48.15728064989228
Jason Spisak,20.409,11,20,131717.25,925000.0,2450892.6945094923,5.875,10.4,6.351377803280167,11.8546,48.15449552878071
Kim So-hyun,19.851,6,6,6615854.0,0.0,0.0,6.3999999999999995,4.5,2.9297326385411577,20.193833333333338,48.15434246334962
Gabriel Basso,18.964,13,13,20217210.0,5884615.384615385,13379309.29307501,6.353846153846154,7.230769230769231,7.255277613877905,17.671307692307696,48.15162766703106
Freya Allan,25.998,1,4,253940.0,7500000.0,12990381.05676658,6.45,7.5,5.123475382979799,27.5535,48.14864949207001
Gong Yoo,33.712,18,14,12673468.42857143,1451428.5714285714,3163873.884841758,6.678571428571428,2.142857142857143,3.738929236657829,19.88485714285714,48.14708854599745
Takuya Eguchi,21.931,14,15,34299349.53333333,1053333.3333333333,3941212.4474018854,6.706666666666666,7.6,7.675067860720624,16.89666666666667,48.13329600847565
Kiara Glasco,14.567,6,4,334591.25,3750000.0,6495190.528383289,6.299999999999999,3.5,2.5,9.13225,48.127034998250274
Jasmine Batchelor,21.389,0,2,3100000.0,0.0,0.0,6.1,2.5,2.5,12.129,48.12235525408658
Julia Butters,23.317,7,8,61423473.0,48126300.0,65760810.988232195,7.3375,6.875,4.78114787472632,24.939124999999997,48.12037454740877
Priyadarshini Rajkumar,21.165,7,11,4924728.545454546,1395877.0909090908,4414150.940922644,6.327272727272727,12.454545454545457,6.315401611984876,18.81418181818182,48.11951790764311
Alexander Dreymon,38.029,13,9,101782.44444444444,0.0,0.0,5.333333333333333,4.666666666666667,6.3595946761129705,30.988777777777777,48.116381315351624
Nijiro Murakami,19.246,9,28,2297776.5714285714,2266792.785714286,11644609.3751955,6.5214285714285705,3.5,3.1903873477324707,28.229071428571434,48.116349047119996
Harris Dickinson,17.55,6,14,60794494.071428575,28471428.57142857,51026357.73473812,6.5357142857142865,2.4285714285714284,2.718042512920064,40.741214285714285,48.11591661652394
Louis Partridge,23.972,8,8,44461040.0,26375000.0,48703022.23681812,6.2125,8.25,10.021851126413722,30.1355,48.1135285009621
Christian Serratos,18.593,8,8,314263431.625,33750000.0,37923442.61799026,5.0625,11.0,8.616843969807043,21.413874999999997,48.11111348135109
Ryan Potter,16.879,8,7,94534860.42857143,23571428.57142857,57737972.50846063,6.242857142857143,2.2857142857142856,1.749635530559413,17.199142857142856,48.10708612796455
Go Ara,14.86,14,6,11175.666666666666,83.33333333333333,186.33899812498245,6.316666666666666,1.8333333333333333,1.21335164821342,13.602333333333334,48.099849308038735
Miya Cech,18.846,5,9,4571375.444444444,3888888.888888889,10650450.636730451,6.522222222222222,7.222222222222222,6.528191476252615,12.041777777777778,48.09525673173292
Sarah Pratt,16.313,7,7,203508.55555555556,666666.6666666666,1885618.0831641268,6.166666666666667,8.222222222222221,6.285393610547088,9.44111111111111,48.0863889288607
Marc Wootton,15.504,17,12,1985.0,834583.3333333334,2763480.186839695,6.183333333333334,5.833333333333333,5.639641438562877,7.9525,48.08493789171944
Karan Kendrick,17.22,13,12,106831695.25,16500000.0,21187653.637594387,6.633333333333333,16.416666666666668,12.41946277242118,12.889166666666668,48.08425191505968
Minae Noji,14.455,15,11,80674675.54545455,29364227.272727273,42398717.56817203,6.436363636363637,18.818181818181817,15.671735889336702,8.089818181818181,48.079722866988085
Cho Yi-hyun,23.779,4,4,3500000.0,0.0,0.0,6.2,7.75,5.402545696243577,22.0815,48.070785822910764
Kim Hye-yoon,15.986,9,9,3940167.222222222,3089943.777777778,8045260.736660004,6.511111111111111,8.666666666666666,6.666666666666667,16.496222222222226,48.06770907094614
Pip Dwyer,21.724,8,8,87725000.0,5000000.0,13228756.555322953,6.5625,9.875,6.936092199502541,12.45,48.06316854801174
Matthew Alan,23.66,5,8,6295672.125,7250312.5,19181578.90877583,5.225,6.0,9.9498743710662,18.9,48.062825387578954
Laura-Leigh,14.289,8,4,69347852.0,13875000.0,13885131.436180212,5.65,15.0,10.977249200050077,11.6185,48.062628054159
Eliana Ghen,18.998,4,3,0.0,33333.333333333336,47140.45207910316,3.5,1.6666666666666667,0.9428090415820634,6.771333333333334,48.058957193548004
Kyle Allen,18.838,7,10,19556144.3,18780000.0,32719957.21268596,6.18,5.9,8.757282683572571,22.048700000000004,48.05842207944338
Briga Heelan,14.839,2,3,84845.33333333333,66666.66666666667,94280.90415820632,5.5,12.0,6.164414002968976,14.254666666666663,48.05761489312347
Jack Griffo,19.229,12,17,0.0,294117.64705882355,1176470.5882352942,5.96470588235294,3.941176470588235,4.671195693198075,12.556470588235294,48.05479172212454
Jun Jong-seo,18.229,5,5,1318207.6,1456000.0,2912000.0,6.7,0.6,0.7999999999999999,19.6424,48.051701013397434
Aymen Hamdouchi,15.436,11,17,5584980.647058823,10823529.411764706,26410749.35818557,6.188235294117646,6.411764705882353,3.5819617288560774,7.038764705882353,48.049780555820554
Rakhee Thakrar,14.391,17,7,72042.28571428571,0.0,0.0,6.314285714285714,8.0,4.140393356054125,13.842857142857143,48.04496559734051
Zuleyka Silver,15.856,3,4,43482649.0,10787500.0,16914800.287026744,5.775,13.5,5.220153254455275,14.01175,48.04366461849577
Jennifer Sky,17.011,9,7,2958806.0,2000000.0,2777460.299317654,4.9,20.714285714285715,30.968713639571725,18.532,48.042171977563676
Chandler Riggs,41.648,17,10,1052251.1,70100.0,209966.87834037063,5.97,4.2,3.815756805667783,19.9988,48.03670031375138
Leo Wu,28.725,6,9,10189819.333333334,19333888.888888888,32441822.610959876,5.833333333333333,7.444444444444445,9.405803304474803,24.18244444444444,48.033432167309854
Alex Frost,18.155,14,15,3605313.8,4533400.0,11330561.232348554,6.213333333333333,5.2,4.430199393556307,12.221133333333333,48.022276164929565
Francisca Estevez,16.568,2,2,6934482.5,150000.0,150000.0,5.35,12.5,8.5,15.427,48.01904498092204
Danielle Rose Russell,15.872,4,5,78204424.4,17000000.0,14886235.252742715,6.1,10.8,9.325234581499814,14.856,48.018741046277626
Joe Keery,22.355,8,11,35532223.0,15596802.272727272,31993388.34367411,6.054545454545454,5.545454545454546,5.158640348767675,19.69772727272727,48.018397690523784
Shin Eun-soo,20.528,4,5,0.0,3344608.6,6689217.200000001,6.720000000000001,4.2,3.249615361854384,25.2616,48.01463409576752
Cynthy Wu,14.426,5,7,87579894.85714285,33071428.57142857,63466767.77845945,5.828571428571428,11.285714285714286,9.422075684480658,22.978714285714283,48.014138856385664
Cobie Smulders,39.808,19,28,380735123.71428573,67500000.0,111140676.6220181,6.507142857142855,10.5,14.485214136195175,50.98721428571428,48.0
Letitia Wright,34.208,12,22,378725774.1818182,67681818.18181819,109817363.40754646,6.786363636363637,9.0,10.82085528463019,23.65413636363637,48.0
Claire Foy,23.059,13,18,17619827.5,10583333.333333334,20098541.95927876,6.5,3.7777777777777777,5.411464738615964,20.82577777777778,48.0
Caleb McLaughlin,21.766,4,4,30149277.0,18500000.0,20353132.43704762,6.2749999999999995,16.75,23.41340428045439,23.928500000000003,48.0
Billy Barratt,15.134,7,8,45868966.75,18500000.0,42420513.90542081,5.75,10.625,10.148121747397395,15.946749999999998,47.99879939739576
Idara Victor,14.251,9,4,101245135.75,42500000.0,73612159.32167728,6.75,5.25,4.815340071064556,8.8725,47.99860647811824
Anna-Maria Sieklucka,23.053,2,3,3152863.3333333335,0.0,0.0,2.9,0.0,0.0,25.84766666666667,47.99768195789834
O'Shea Jackson Jr.,16.771,8,8,103965962.5,40687500.0,50770893.17463304,6.875,4.125,4.075460096725276,27.647,47.99454819319687
Elizabeth Blackmore,18.137,6,5,19508590.4,3400000.0,6800000.0,6.5200000000000005,5.0,6.6332495807108,13.0594,47.994488909218376
Jacob Hopkins,15.97,12,7,14527235.57142857,9928571.42857143,20643969.32248629,4.971428571428572,8.428571428571429,4.981598792617913,12.812857142857142,47.99438031888321
Tom Pelphrey,29.198,14,14,778922.0,4142857.1428571423,10034633.90219197,5.921428571428572,4.285714285714286,4.095791767666129,30.209571428571433,47.994143716034195
Atsumi Tanezaki,18.929,10,18,1761977.888888889,0.0,0.0,6.994444444444444,8.777777777777779,7.0911177269372665,12.843388888888889,47.98868762568916
Rachel Bay Jones,16.157,2,2,6308497.5,6500000.0,6500000.0,6.6,2.5,1.5,15.54,47.986755353141355
Necar Zadegan,19.94,3,3,0.0,5000000.0,7071067.811865475,6.233333333333333,6.666666666666667,8.055363982396381,16.418666666666667,47.98590598958654
Frida Gustavsson,14.278,10,5,72422.6,3000000.0,6000000.0,6.5,5.2,5.418486873657627,18.074599999999997,47.98438726102544
Michael Strahan,15.819,9,14,51625252.71428572,16985714.285714287,32081188.46086012,6.392857142857144,14.0,9.9713876380658,11.486714285714283,47.98415425129269
Bill Heck,18.593,9,8,88620290.375,25001250.0,66143310.40201647,6.6,6.125,5.372092236736075,16.9525,47.98392179262962
Alex O'Loughlin,22.722,6,9,42634517.11111111,24444444.444444444,26293687.92488718,5.922222222222222,5.666666666666667,5.773502691896258,19.438222222222223,47.983021966062935
Colton Dunn,19.284,14,14,6733320.285714285,1855744.357142857,5379786.696981683,5.935714285714286,8.214285714285714,5.595643349052539,13.946642857142855,47.97709016305775
Patrick R. Walker,14.886,7,11,40053309.54545455,7910909.090909091,13061369.449672053,5.1454545454545455,8.545454545454545,6.760360888210257,17.48809090909091,47.968477714758954
Farah Zeynep Abdullah,15.794,10,9,1551254.0,189470.55555555556,535903.6586740633,6.833333333333333,1.7777777777777777,1.7497795275581802,27.16611111111111,47.967261429534304
Lou Llobell,14.572,2,2,2149092.0,10000000.0,10000000.0,5.65,12.0,8.0,13.4305,47.96145637709135
Stephi Chin-Salvo,17.904,7,7,13034987.57142857,1714297.7142857143,4199120.374463125,6.028571428571428,13.0,11.109841197270615,16.209857142857143,47.959017778203844
Nelsan Ellis,16.083,12,12,39737728.416666664,17916666.666666668,19838759.761862352,6.808333333333334,9.0,8.3166499665831,11.73125,47.956658932739785
Ignacio Serricchio,14.846,13,8,31825535.875,10438125.0,16600506.004618503,6.1875,6.25,6.609652033201143,14.91425,47.953539300455475
Jordan Fisher,24.266,9,15,1258661.4666666666,13866666.666666666,47173250.423895486,6.533333333333333,4.266666666666667,4.024370206076418,15.4176,47.9506328070607
Norma Kuhling,16.717,11,4,1755682.0,2523750.0,4316589.184471925,6.275,8.5,8.200609733428363,14.227,47.95015754808669
Darren Wang,15.146,9,14,46303227.78571428,6478571.428571428,15500422.969870787,5.85,2.142857142857143,2.3861847269271523,18.194571428571425,47.949023075053105
Malina Weissman,16.336,2,3,180939733.0,51666666.666666664,53281224.54381927,6.0,9.333333333333334,4.784233364802441,34.83533333333333,47.94857374853253
Park Min-young,25.432,4,2,17196.5,0.0,0.0,6.7,2.0,2.0,25.131,47.948462858889286
Juliette Angelo,20.696,9,6,23692010.166666668,15166666.666666666,22289135.370299935,6.1000000000000005,14.5,15.063753405664428,13.142,47.94706657692811
Lillian Doucet-Roche,14.168,5,9,1136735.5555555555,333333.77777777775,942808.884448048,6.477777777777778,6.666666666666667,3.5276684147527875,11.998666666666663,47.9385897030469
Franz Rogowski,26.814,9,23,396810.60869565216,1663869.5652173914,3948348.4087526784,6.395652173913043,2.5652173913043477,3.2547769169065917,15.55782608695652,47.932593532243736
David Mazouz,22.693,13,9,1915572.0,1666666.6666666667,2403700.8503093263,5.488888888888888,8.333333333333334,7.52772652709081,19.916888888888888,47.93209022827758
Taylor Kinney,34.16,11,11,33657352.0,9550909.090909092,15140508.850909298,5.881818181818181,9.272727272727272,6.180481138830376,27.793999999999997,47.92056522769795
Charlotte Hope,25.296,11,13,82327521.92307693,15153846.153846154,26114676.550954,6.523076923076923,17.923076923076923,29.9421533023044,34.29907692307692,47.916266639234706
Ritu Arya,21.297,8,8,195428611.625,41875000.0,64707877.22526524,7.1375,4.75,6.339361166552983,9.732,47.88925037372338
Henri Lubatti,22.966,17,6,14034119.666666666,6866666.666666667,11594059.781725392,5.949999999999999,9.666666666666666,7.272474743090476,19.040333333333333,47.88847124951736
Maxwell Perry Cotton,15.959,6,9,64339574.11111111,26455555.555555556,38836040.280792765,6.344444444444445,8.333333333333334,8.096638534327413,13.135666666666667,47.88601916260378
Ayumu Murase,14.369,8,28,951942.2142857144,91071.42857142857,473221.0242107826,6.903571428571428,7.714285714285714,7.708331035116407,15.26139285714286,47.8813431480367
Christian Gehring,16.758,7,5,0.0,100000.0,200000.0,5.08,8.2,11.034491379306976,6.8104,47.87755050193683
Alain Uy,23.446,16,6,3598505.6666666665,2666666.6666666665,4422166.387140534,5.566666666666666,9.166666666666666,5.3359368645273735,5.744,47.87703117398899
Jessie Mei Li,16.011,2,4,5739406.25,10750000.0,18619546.18136543,6.75,5.0,3.9370039370059056,15.5245,47.872050567735386
Lorenzo Zurzolo,23.107,10,10,462144.1,1312585.7,2568012.943367383,5.389999999999999,6.4,7.952358140828418,24.7982,47.87121536585959
Ko Hyun-jung,14.916,12,6,36781.0,16666.666666666668,37267.79962499649,6.533333333333334,2.3333333333333335,2.6246692913372702,10.481333333333334,47.86854851773901
Kwon Yul,14.585,14,13,10150947.846153846,1492538.4615384615,3315939.1897408445,6.3076923076923075,5.0,5.697502826812678,8.490076923076922,47.8667445653702
Sadie Sandler,25.212,15,21,147209069.3809524,49047619.047619045,36555862.26256518,5.8238095238095235,33.523809523809526,35.68862570252807,36.617,47.863322489746295
Matt Cornett,15.936,7,9,0.0,5111111.111111111,11357273.190382788,5.611111111111111,7.333333333333333,9.910712498212336,13.23488888888889,47.85881823284561
Blake Lee,14.985,13,5,0.0,220000.0,440000.0,5.659999999999999,8.6,9.350935782048769,7.765000000000001,47.8587286239665
Michael Muhney,15.34,16,10,0.0,800000.0,1268857.754044952,5.15,2.6,2.2891046284519194,10.3804,47.854625274050406
Laura Carmichael,21.64,11,6,62551235.0,17333333.333333332,14681810.363696828,6.866666666666666,10.0,13.36662510384228,23.210333333333335,47.853044097350825
Jung Yoo-min,30.988,15,2,0.0,2978220.0,2978220.0,6.45,9.0,3.0,30.715,47.85231642644755
IU,38.905,6,6,3753702.6666666665,0.0,0.0,6.933333333333334,6.166666666666667,9.405967373014974,40.60249999999999,47.84802839576816
D.C. Young Fly,18.557,7,14,3034808.9285714286,1232500.0,4373428.187033926,5.164285714285714,6.142857142857143,5.436085025840128,7.526428571428572,47.84369529059438
Tanya Reynolds,18.294,3,6,4192559.1666666665,1666898.8333333333,3726676.169122669,6.616666666666667,5.5,4.272001872658765,15.336333333333334,47.841880953579484
Himesh Patel,17.231,8,10,47878367.9,36300000.0,60858935.251941435,6.9,3.8,4.069397989875161,12.7009,47.83916915008187
Candice Patton,22.196,10,3,900017.0,1666666.6666666667,2357022.603955158,6.566666666666666,4.666666666666667,4.109609335312651,16.855,47.83757992350934
Lance Gross,22.911,15,11,5795708.2727272725,1272727.2727272727,4024717.022032483,5.118181818181818,2.8181818181818183,1.7999081702930302,18.833818181818184,47.83676705894733
Ayahi Takagaki,14.924,13,15,1381693.933333333,3133.3333333333335,11723.859811891682,6.873333333333334,5.466666666666667,1.4544949486180951,7.3443999999999985,47.83568334279274
Kento Handa,16.559,16,9,1229728.4444444445,0.0,0.0,6.466666666666667,9.666666666666666,10.274023338281628,9.526666666666666,47.83352611835034
Taylor Gray,20.514,15,11,53382.818181818184,53382.818181818184,168811.29337319403,6.036363636363635,5.363636363636363,5.086036629345224,6.341727272727274,47.829139174047526
Caroline Day,21.253,1,4,71234895.75,34625000.0,20571141.801076576,5.700000000000001,15.5,8.986100377805714,23.122,47.82394800447144
Corinne Massiah,16.106,6,2,0.0,800000.0,800000.0,5.9,14.0,4.0,19.99,47.806492532733735
Leon Ford,14.137,18,10,31880139.7,11234712.5,25331388.82135968,6.69,6.1,3.83275357934736,7.126600000000001,47.806456398305315
Jacob Scipio,16.151,6,10,54837163.0,29880000.0,35062937.69780279,5.85,10.8,6.764613810115105,13.977799999999998,47.80024361414336
Neil Hopkins,16.798,14,8,8373111.0,1253750.0,3305786.356905116,5.2,3.25,2.9047375096555625,6.659000000000001,47.800101034062145
Stephanie Corneliussen,21.243,9,3,86659249.66666667,20000000.0,21602468.99469287,6.033333333333332,15.666666666666666,8.178562764256865,20.980333333333338,47.7908230371944
Tiger Shroff,14.5,9,11,10300051.818181818,3023222.727272727,4883957.39089464,3.8,1.4545454545454546,4.29298871022458,23.171818181818185,47.78784615807512
Cecily Strong,16.174,8,14,22333342.85714286,12835714.285714284,37122299.94304264,6.685714285714286,13.928571428571429,19.255664419720706,22.50442857142857,47.78183742934428
Merle Dandridge,22.165,15,7,58547.42857142857,1642857.142857143,4024161.7202866497,6.8,4.857142857142857,3.4817307448439827,14.240571428571426,47.780232383361145
Simon Merrells,15.782,13,7,0.0,21474142.85714286,52470561.38017793,6.328571428571429,3.0,3.779644730092272,12.854714285714284,47.77734478199659
Otis Dhanji,24.763,5,4,309782098.25,41125000.0,68657096.3193172,6.95,9.75,5.539629951540085,18.612,47.776682592830134
Ryan Eggold,23.908,14,20,5585785.25,1437000.0,3427595.512892383,6.395,3.75,3.5619517121937516,31.90159999999999,47.77211834144739
Sinqua Walls,16.493,12,10,2612645.8,3300000.0,8367197.8583035795,5.6000000000000005,5.4,5.083306010855534,12.857799999999996,47.77068997593652
Vikram Kochhar,27.165,9,20,0.0,875500.0,3813922.488724699,6.284999999999999,6.1,5.85576638878294,23.7389,47.76936484620681
Jeff Hiller,16.003,12,12,7514025.666666667,5000000.0,11902380.714238085,6.358333333333334,10.916666666666666,9.214647156686048,6.905,47.7658647687485
Scott Mechlowicz,15.906,14,12,2071124.8333333333,4575000.0,9174432.316679507,5.658333333333332,2.0833333333333335,2.1778557242286634,13.155999999999995,47.75973105858177
